SizeRank,StateName,Avg_House_Price,year,month,import_of_goods,export_of_goods,gdp_of_goods,Real_PerCap,house_ownership,PPI_Lumber_of_goods,CPI_of_goods,NASDAQ_Index,Fed_Interest_Rate,PPI_ALL_Index,Children 0-18,Adults 19-25,Adults 26-34,Adults 35-54,Adults 55-64,Adults 65+,MORTGAGE,population
47.0,ND,170673.0,2011,11.0,319.8,298.7,47076.8,58830.0,68.3,163.2,227.169,2606.289047619048,0.08,201.4,0.237,0.115,0.12,0.254,0.131,0.142,3.9925,685526
37.0,NE,121690.0,2011,11.0,268.9,637.1,111297.1,53817.0,68.9,163.2,227.169,2606.289047619048,0.08,201.4,0.264,0.096,0.117,0.265,0.125,0.134,3.9925,1840914
41.0,NH,210797.0,2011,11.0,903.7,310.4,74485.9,51170.0,74.1,163.2,227.169,2606.289047619048,0.08,201.4,0.227,0.082,0.099,0.308,0.145,0.139,3.9925,1320444
10.0,NJ,292448.0,2011,11.0,10577.5,3065.3,555229.5,52191.0,66.4,163.2,227.169,2606.289047619048,0.08,201.4,0.246,0.083,0.113,0.298,0.125,0.136,3.9925,8828552
35.0,NM,165976.0,2011,11.0,180.8,199.4,91772.2,38977.0,69.1,163.2,227.169,2606.289047619048,0.08,201.4,0.267,0.098,0.114,0.254,0.131,0.137,3.9925,2080707
34.0,NV,134969.0,2011,11.0,627.5,631.8,144250.6,40744.0,56.2,163.2,227.169,2606.289047619048,0.08,201.4,0.256,0.092,0.125,0.279,0.122,0.126,3.9925,2713114
2.0,NY,255362.0,2011,11.0,10806.9,6763.7,1446532.9,49366.0,53.6,163.2,227.169,2606.289047619048,0.08,201.4,0.234,0.097,0.125,0.285,0.125,0.135,3.9925,19499921
6.0,OH,110808.0,2011,11.0,5181.3,3951.8,589695.3,45541.0,68.9,163.2,227.169,2606.289047619048,0.08,201.4,0.248,0.088,0.112,0.278,0.134,0.141,3.9925,11545735
27.0,OK,102364.0,2011,11.0,1100.9,555.5,169857.9,47136.0,69.4,163.2,227.169,2606.289047619048,0.08,201.4,0.266,0.092,0.12,0.262,0.124,0.137,3.9925,3788824
26.0,OR,208518.0,2011,11.0,1365.6,1543.4,187644.8,40590.0,66.4,163.2,227.169,2606.289047619048,0.08,201.4,0.233,0.092,0.124,0.269,0.138,0.143,3.9925,3872672
5.0,PA,158868.0,2011,11.0,7281.6,3372.0,685262.7,48345.0,71.1,163.2,227.169,2606.289047619048,0.08,201.4,0.232,0.088,0.108,0.282,0.136,0.155,3.9925,12747052
42.0,RI,226844.0,2011,11.0,708.5,185.7,56355.1,46969.0,63.4,163.2,227.169,2606.289047619048,0.08,201.4,0.224,0.097,0.111,0.288,0.135,0.144,3.9925,1053829
23.0,SC,139670.0,2011,11.0,3033.0,2088.3,194196.9,39859.0,74.2,163.2,227.169,2606.289047619048,0.08,201.4,0.248,0.093,0.11,0.273,0.134,0.141,3.9925,4672655
16.0,TN,128595.0,2011,11.0,4523.6,2598.8,306443.8,43814.0,69.3,163.2,227.169,2606.289047619048,0.08,201.4,0.247,0.09,0.117,0.279,0.131,0.137,3.9925,6400298
1.0,TX,131646.0,2011,11.0,27916.8,21643.0,1396375.3,46693.0,64.3,163.2,227.169,2606.289047619048,0.08,201.4,0.29,0.098,0.127,0.273,0.108,0.105,3.9925,25645504
33.0,UT,192714.0,2011,11.0,1007.4,1685.4,139342.9,36769.0,71.4,163.2,227.169,2606.289047619048,0.08,201.4,0.33,0.111,0.142,0.233,0.092,0.092,3.9925,2814797
11.0,VA,229879.0,2011,11.0,1826.1,1466.5,483259.9,49646.0,67.9,163.2,227.169,2606.289047619048,0.08,201.4,0.247,0.091,0.12,0.289,0.127,0.126,3.9925,8102437
48.0,VT,226172.0,2011,11.0,397.1,385.8,32372.6,47569.0,74.6,163.2,227.169,2606.289047619048,0.08,201.4,0.213,0.084,0.102,0.293,0.156,0.152,3.9925,627197
12.0,WA,225575.0,2011,11.0,4129.7,5703.6,418669.8,46296.0,64.2,163.2,227.169,2606.289047619048,0.08,201.4,0.245,0.092,0.126,0.28,0.131,0.126,3.9925,6827479
19.0,WI,143803.0,2011,11.0,1840.8,1825.3,296754.1,47257.0,68.5,163.2,227.169,2606.289047619048,0.08,201.4,0.247,0.09,0.114,0.28,0.132,0.137,3.9925,5705840
36.0,WV,88019.0,2011,11.0,251.0,855.6,74216.8,41705.0,78.7,163.2,227.169,2606.289047619048,0.08,201.4,0.22,0.088,0.105,0.275,0.15,0.162,3.9925,1856606
50.0,WY,195182.0,2011,11.0,92.8,102.0,39455.7,55956.0,71.1,163.2,227.169,2606.289047619048,0.08,201.4,0.251,0.094,0.127,0.262,0.14,0.126,3.9925,567491
46.0,AK,261129.0,2011,12.0,68.7,183.0,56358.6,54737.0,64.4,164.1,227.223,2601.67,0.07,199.8,0.278,0.102,0.126,0.282,0.13,0.083,3.958,722349
22.0,AL,112068.0,2011,12.0,1397.1,1462.2,204016.8,41846.0,72.9,164.1,227.223,2601.67,0.07,199.8,0.251,0.094,0.112,0.274,0.129,0.14,3.958,4799642
31.0,AR,101074.0,2011,12.0,475.2,469.9,116732.0,41286.0,67.6,164.1,227.223,2601.67,0.07,199.8,0.257,0.089,0.117,0.266,0.127,0.145,3.958,2941038
15.0,AZ,138308.0,2011,12.0,1593.3,1455.2,295818.7,38404.0,66.0,164.1,227.223,2601.67,0.07,199.8,0.266,0.095,0.117,0.259,0.119,0.144,3.958,6473416
0.0,CA,305721.0,2011,12.0,29478.1,13543.9,2201588.5,44857.0,55.3,164.1,227.223,2601.67,0.07,199.8,0.262,0.102,0.127,0.279,0.114,0.117,3.958,37636311
21.0,CO,222406.0,2011,12.0,1046.4,630.9,286004.4,45646.0,65.9,164.1,227.223,2601.67,0.07,199.8,0.254,0.094,0.13,0.285,0.125,0.112,3.958,5121900
28.0,CT,242556.0,2011,12.0,2061.3,1457.9,262836.5,62986.0,70.6,164.1,227.223,2601.67,0.07,199.8,0.241,0.08,0.107,0.298,0.132,0.142,3.958,3588632
49.0,DC,413350.0,2011,12.0,29.2,82.5,122455.3,63348.0,44.8,164.1,227.223,2601.67,0.07,199.8,0.187,0.116,0.204,0.266,0.113,0.115,3.958,620290
44.0,DE,216409.0,2011,12.0,1362.9,389.4,71730.7,47055.0,74.2,164.1,227.223,2601.67,0.07,199.8,0.243,0.087,0.114,0.278,0.13,0.148,3.958,907590
3.0,FL,137636.0,2011,12.0,5445.9,5385.0,852247.4,43281.0,69.0,164.1,227.223,2601.67,0.07,199.8,0.224,0.09,0.107,0.272,0.13,0.177,3.958,19055607
8.0,GA,121456.0,2011,12.0,5495.2,3040.5,485274.3,42370.0,66.2,164.1,227.223,2601.67,0.07,199.8,0.273,0.094,0.121,0.287,0.116,0.11,3.958,9803630
39.0,HI,457887.0,2011,12.0,439.2,39.1,77962.9,41994.0,55.4,164.1,227.223,2601.67,0.07,199.8,0.24,0.085,0.119,0.27,0.136,0.152,3.958,1379562
29.0,IA,119028.0,2011,12.0,678.4,1159.6,168705.0,49063.0,71.2,164.1,227.223,2601.67,0.07,199.8,0.251,0.089,0.119,0.264,0.131,0.147,3.958,3066772
38.0,ID,144376.0,2011,12.0,387.1,426.2,63017.6,38343.0,72.4,164.1,227.223,2601.67,0.07,199.8,0.283,0.094,0.118,0.256,0.121,0.128,3.958,1584272
4.0,IL,158157.0,2011,12.0,10342.5,5566.5,779080.2,46628.0,68.4,164.1,227.223,2601.67,0.07,199.8,0.256,0.092,0.124,0.28,0.121,0.126,3.958,12867783
14.0,IN,112653.0,2011,12.0,3321.6,2532.2,323607.8,43987.0,72.1,164.1,227.223,2601.67,0.07,199.8,0.262,0.091,0.114,0.276,0.127,0.13,3.958,6517250
32.0,KS,116320.0,2011,12.0,784.0,967.7,148769.2,49878.0,65.4,164.1,227.223,2601.67,0.07,199.8,0.269,0.096,0.115,0.265,0.124,0.131,3.958,2869677
25.0,KY,110042.0,2011,12.0,2548.5,1665.0,191333.7,41303.0,69.1,164.1,227.223,2601.67,0.07,199.8,0.25,0.088,0.116,0.28,0.131,0.135,3.958,4370817
24.0,LA,144977.0,2011,12.0,7437.7,5089.1,242123.3,45363.0,70.1,164.1,227.223,2601.67,0.07,199.8,0.263,0.1,0.122,0.266,0.124,0.125,3.958,4576244
13.0,MA,302123.0,2011,12.0,2640.9,2289.2,478698.2,56410.0,65.3,164.1,227.223,2601.67,0.07,199.8,0.23,0.089,0.117,0.294,0.131,0.138,3.958,6614218
18.0,MD,250279.0,2011,12.0,2009.5,978.8,362841.0,51126.0,69.7,164.1,227.223,2601.67,0.07,199.8,0.246,0.09,0.119,0.293,0.127,0.125,3.958,5840241
40.0,ME,183480.0,2011,12.0,608.4,203.3,59986.9,44299.0,73.9,164.1,227.223,2601.67,0.07,199.8,0.214,0.076,0.1,0.293,0.153,0.163,3.958,1328473
7.0,MI,95672.0,2011,12.0,9335.0,4146.9,463340.8,42715.0,74.1,164.1,227.223,2601.67,0.07,199.8,0.246,0.095,0.106,0.28,0.134,0.14,3.958,9883053
20.0,MN,163535.0,2011,12.0,2770.9,1748.6,316677.2,50071.0,71.3,164.1,227.223,2601.67,0.07,199.8,0.254,0.088,0.123,0.28,0.125,0.129,3.958,5346620
17.0,MO,119635.0,2011,12.0,1297.3,1189.3,295143.6,44788.0,71.1,164.1,227.223,2601.67,0.07,199.8,0.25,0.09,0.118,0.273,0.129,0.141,3.958,6011182
30.0,MS,104852.0,2011,12.0,1748.4,995.8,107817.7,39422.0,74.8,164.1,227.223,2601.67,0.07,199.8,0.271,0.095,0.112,0.269,0.124,0.13,3.958,2979147
43.0,MT,198025.0,2011,12.0,447.8,110.8,44258.4,43677.0,68.4,164.1,227.223,2601.67,0.07,199.8,0.234,0.094,0.113,0.261,0.149,0.15,3.958,997518
9.0,NC,149356.0,2011,12.0,3821.9,2281.1,482619.1,42485.0,68.3,164.1,227.223,2601.67,0.07,199.8,0.256,0.089,0.115,0.283,0.126,0.132,3.958,9658913
47.0,ND,170878.0,2011,12.0,358.5,280.3,47076.8,58830.0,68.3,164.1,227.223,2601.67,0.07,199.8,0.237,0.115,0.12,0.254,0.131,0.142,3.958,685526
37.0,NE,121620.0,2011,12.0,277.3,595.8,111297.1,53817.0,68.9,164.1,227.223,2601.67,0.07,199.8,0.264,0.096,0.117,0.265,0.125,0.134,3.958,1840914
41.0,NH,210248.0,2011,12.0,1041.3,330.0,74485.9,51170.0,74.1,164.1,227.223,2601.67,0.07,199.8,0.227,0.082,0.099,0.308,0.145,0.139,3.958,1320444
10.0,NJ,290631.0,2011,12.0,10199.5,3287.2,555229.5,52191.0,66.4,164.1,227.223,2601.67,0.07,199.8,0.246,0.083,0.113,0.298,0.125,0.136,3.958,8828552
35.0,NM,165806.0,2011,12.0,165.9,211.6,91772.2,38977.0,69.1,164.1,227.223,2601.67,0.07,199.8,0.267,0.098,0.114,0.254,0.131,0.137,3.958,2080707
34.0,NV,134454.0,2011,12.0,708.5,882.9,144250.6,40744.0,56.2,164.1,227.223,2601.67,0.07,199.8,0.256,0.092,0.125,0.279,0.122,0.126,3.958,2713114
2.0,NY,254965.0,2011,12.0,9693.6,6561.2,1446532.9,49366.0,53.6,164.1,227.223,2601.67,0.07,199.8,0.234,0.097,0.125,0.285,0.125,0.135,3.958,19499921
6.0,OH,110588.0,2011,12.0,4805.7,4157.2,589695.3,45541.0,68.9,164.1,227.223,2601.67,0.07,199.8,0.248,0.088,0.112,0.278,0.134,0.141,3.958,11545735
27.0,OK,102241.0,2011,12.0,917.2,577.3,169857.9,47136.0,69.4,164.1,227.223,2601.67,0.07,199.8,0.266,0.092,0.12,0.262,0.124,0.137,3.958,3788824
26.0,OR,207507.0,2011,12.0,1616.8,1508.7,187644.8,40590.0,66.4,164.1,227.223,2601.67,0.07,199.8,0.233,0.092,0.124,0.269,0.138,0.143,3.958,3872672
5.0,PA,158570.0,2011,12.0,7169.5,3328.7,685262.7,48345.0,71.1,164.1,227.223,2601.67,0.07,199.8,0.232,0.088,0.108,0.282,0.136,0.155,3.958,12747052
42.0,RI,225241.0,2011,12.0,649.9,176.4,56355.1,46969.0,63.4,164.1,227.223,2601.67,0.07,199.8,0.224,0.097,0.111,0.288,0.135,0.144,3.958,1053829
23.0,SC,139540.0,2011,12.0,2592.7,1825.8,194196.9,39859.0,74.2,164.1,227.223,2601.67,0.07,199.8,0.248,0.093,0.11,0.273,0.134,0.141,3.958,4672655
16.0,TN,128378.0,2011,12.0,5053.9,2514.9,306443.8,43814.0,69.3,164.1,227.223,2601.67,0.07,199.8,0.247,0.09,0.117,0.279,0.131,0.137,3.958,6400298
1.0,TX,131478.0,2011,12.0,26366.1,22437.8,1396375.3,46693.0,64.3,164.1,227.223,2601.67,0.07,199.8,0.29,0.098,0.127,0.273,0.108,0.105,3.958,25645504
33.0,UT,193004.0,2011,12.0,1080.1,1633.9,139342.9,36769.0,71.4,164.1,227.223,2601.67,0.07,199.8,0.33,0.111,0.142,0.233,0.092,0.092,3.958,2814797
11.0,VA,229597.0,2011,12.0,1692.3,1488.1,483259.9,49646.0,67.9,164.1,227.223,2601.67,0.07,199.8,0.247,0.091,0.12,0.289,0.127,0.126,3.958,8102437
48.0,VT,226201.0,2011,12.0,377.1,379.7,32372.6,47569.0,74.6,164.1,227.223,2601.67,0.07,199.8,0.213,0.084,0.102,0.293,0.156,0.152,3.958,627197
12.0,WA,224405.0,2011,12.0,4164.3,6451.3,418669.8,46296.0,64.2,164.1,227.223,2601.67,0.07,199.8,0.245,0.092,0.126,0.28,0.131,0.126,3.958,6827479
19.0,WI,143440.0,2011,12.0,1685.5,1985.8,296754.1,47257.0,68.5,164.1,227.223,2601.67,0.07,199.8,0.247,0.09,0.114,0.28,0.132,0.137,3.958,5705840
36.0,WV,88080.0,2011,12.0,268.2,790.3,74216.8,41705.0,78.7,164.1,227.223,2601.67,0.07,199.8,0.22,0.088,0.105,0.275,0.15,0.162,3.958,1856606
50.0,WY,195281.0,2011,12.0,138.7,106.9,39455.7,55956.0,71.1,164.1,227.223,2601.67,0.07,199.8,0.251,0.094,0.127,0.262,0.14,0.126,3.958,567491
46.0,AK,261751.0,2012,1.0,115.0,69.7,56280.5,55069.0,63.7,164.1,227.842,2743.795,0.08,200.7,0.27,0.106,0.129,0.278,0.134,0.085,3.915,730810
22.0,AL,112015.0,2012,1.0,1314.3,1384.7,204204.3,41612.0,71.9,164.1,227.842,2743.795,0.08,200.7,0.249,0.095,0.112,0.27,0.13,0.144,3.915,4816632
31.0,AR,101068.0,2012,1.0,621.8,515.3,117016.9,43018.0,66.0,164.1,227.842,2743.795,0.08,200.7,0.255,0.091,0.117,0.263,0.126,0.149,3.915,2952876
15.0,AZ,138987.0,2012,1.0,1858.5,1426.9,296784.1,39287.0,65.3,164.1,227.842,2743.795,0.08,200.7,0.262,0.095,0.118,0.257,0.119,0.151,3.915,6556344
0.0,CA,304983.0,2012,1.0,29516.1,12412.6,2231663.5,46169.0,54.5,164.1,227.842,2743.795,0.08,200.7,0.258,0.103,0.127,0.277,0.115,0.121,3.915,37944551
21.0,CO,222710.0,2012,1.0,992.0,611.0,287339.1,46717.0,65.3,164.1,227.842,2743.795,0.08,200.7,0.252,0.095,0.129,0.279,0.126,0.118,3.915,5193660
28.0,CT,241182.0,2012,1.0,1702.6,1147.7,263760.0,62600.0,68.8,164.1,227.842,2743.795,0.08,200.7,0.238,0.084,0.106,0.293,0.133,0.147,3.915,3595211
49.0,DC,414630.0,2012,1.0,26.9,171.9,123126.6,64033.0,45.0,164.1,227.842,2743.795,0.08,200.7,0.192,0.108,0.207,0.266,0.111,0.116,3.915,635737
44.0,DE,215309.0,2012,1.0,1207.8,428.4,71929.6,46582.0,73.4,164.1,227.842,2743.795,0.08,200.7,0.238,0.094,0.109,0.273,0.131,0.155,3.915,915518
3.0,FL,137635.0,2012,1.0,5553.2,4902.4,855312.1,43201.0,67.0,164.1,227.842,2743.795,0.08,200.7,0.22,0.09,0.109,0.269,0.13,0.182,3.915,19302016
8.0,GA,120965.0,2012,1.0,5554.3,2618.4,486783.6,41427.0,64.3,164.1,227.842,2743.795,0.08,200.7,0.269,0.094,0.121,0.284,0.117,0.115,3.915,9903580
39.0,HI,457559.0,2012,1.0,541.4,61.8,78088.9,42541.0,57.2,164.1,227.842,2743.795,0.08,200.7,0.237,0.087,0.122,0.263,0.135,0.155,3.915,1395199
29.0,IA,118973.0,2012,1.0,746.2,1201.5,170924.0,49601.0,70.2,164.1,227.842,2743.795,0.08,200.7,0.25,0.093,0.116,0.261,0.131,0.15,3.915,3076844
38.0,ID,144531.0,2012,1.0,417.8,453.9,62090.8,39441.0,73.0,164.1,227.842,2743.795,0.08,200.7,0.281,0.095,0.116,0.254,0.123,0.132,3.915,1595910
4.0,IL,157389.0,2012,1.0,10406.9,5212.0,794426.3,48182.0,66.8,164.1,227.842,2743.795,0.08,200.7,0.253,0.093,0.124,0.277,0.123,0.13,3.915,12883029
14.0,IN,112500.0,2012,1.0,3426.3,2450.7,324474.8,44692.0,72.1,164.1,227.842,2743.795,0.08,200.7,0.259,0.092,0.116,0.272,0.127,0.135,3.915,6538989
32.0,KS,116290.0,2012,1.0,832.9,892.3,154742.6,50982.0,63.2,164.1,227.842,2743.795,0.08,200.7,0.267,0.095,0.12,0.26,0.125,0.134,3.915,2886024
25.0,KY,110127.0,2012,1.0,2455.2,1579.6,192420.8,41635.0,68.7,164.1,227.842,2743.795,0.08,200.7,0.246,0.09,0.115,0.277,0.132,0.14,3.915,4387865
24.0,LA,144966.0,2012,1.0,6960.7,4864.4,244993.3,46373.0,68.7,164.1,227.842,2743.795,0.08,200.7,0.26,0.099,0.124,0.262,0.125,0.13,3.915,4602067
13.0,MA,301164.0,2012,1.0,2477.9,2146.3,479865.9,57056.0,65.8,164.1,227.842,2743.795,0.08,200.7,0.227,0.088,0.121,0.289,0.132,0.143,3.915,6664269
18.0,MD,249477.0,2012,1.0,1877.1,861.3,363302.5,51755.0,68.5,164.1,227.842,2743.795,0.08,200.7,0.244,0.09,0.122,0.287,0.128,0.129,3.915,5888375
40.0,ME,182829.0,2012,1.0,295.5,200.4,59499.8,43666.0,74.1,164.1,227.842,2743.795,0.08,200.7,0.213,0.077,0.102,0.284,0.155,0.17,3.915,1328094
7.0,MI,95721.0,2012,1.0,8743.8,4153.6,462320.0,43523.0,74.8,164.1,227.842,2743.795,0.08,200.7,0.243,0.096,0.105,0.275,0.136,0.146,3.915,9898289
20.0,MN,163090.0,2012,1.0,2707.4,1502.7,320691.2,51551.0,72.0,164.1,227.842,2743.795,0.08,200.7,0.252,0.084,0.128,0.275,0.129,0.133,3.915,5377500
17.0,MO,119282.0,2012,1.0,1404.3,1107.0,297174.2,45807.0,70.8,164.1,227.842,2743.795,0.08,200.7,0.247,0.091,0.119,0.268,0.129,0.146,3.915,6026027
30.0,MS,104679.0,2012,1.0,1804.5,998.8,109763.5,40015.0,74.2,164.1,227.842,2743.795,0.08,200.7,0.271,0.098,0.112,0.261,0.124,0.134,3.915,2984599
43.0,MT,198403.0,2012,1.0,511.2,99.2,44426.8,45704.0,67.8,164.1,227.842,2743.795,0.08,200.7,0.232,0.088,0.111,0.261,0.15,0.157,3.915,1004168
9.0,NC,149001.0,2012,1.0,3793.8,2046.7,491460.8,44056.0,67.2,164.1,227.842,2743.795,0.08,200.7,0.251,0.09,0.114,0.281,0.126,0.138,3.915,9751810
47.0,ND,171278.0,2012,1.0,323.9,321.3,50273.3,64491.0,66.2,164.1,227.842,2743.795,0.08,200.7,0.237,0.112,0.129,0.251,0.132,0.14,3.915,702227
37.0,NE,121124.0,2012,1.0,299.7,599.9,109510.2,53217.0,69.3,164.1,227.842,2743.795,0.08,200.7,0.266,0.088,0.122,0.263,0.125,0.136,3.915,1853691
41.0,NH,209708.0,2012,1.0,1055.8,267.1,73397.5,52187.0,74.8,164.1,227.842,2743.795,0.08,200.7,0.222,0.082,0.101,0.301,0.148,0.147,3.915,1324677
10.0,NJ,289014.0,2012,1.0,10376.3,2772.5,560766.1,52502.0,66.6,164.1,227.842,2743.795,0.08,200.7,0.243,0.083,0.114,0.294,0.126,0.139,3.915,8845671
35.0,NM,165391.0,2012,1.0,171.1,224.8,90951.9,39187.0,66.8,164.1,227.842,2743.795,0.08,200.7,0.266,0.09,0.119,0.255,0.13,0.141,3.915,2087715
34.0,NV,134321.0,2012,1.0,600.4,699.3,143864.7,41371.0,55.7,164.1,227.842,2743.795,0.08,200.7,0.252,0.093,0.126,0.277,0.122,0.131,3.915,2744670
2.0,NY,254497.0,2012,1.0,9978.6,6568.3,1467075.0,50798.0,53.6,164.1,227.842,2743.795,0.08,200.7,0.232,0.097,0.126,0.28,0.126,0.139,3.915,19574362
6.0,OH,110308.0,2012,1.0,5178.7,3730.3,585330.6,45858.0,67.9,164.1,227.842,2743.795,0.08,200.7,0.244,0.089,0.111,0.274,0.135,0.146,3.915,11550971
27.0,OK,102140.0,2012,1.0,798.7,505.3,170933.9,48682.0,68.8,164.1,227.842,2743.795,0.08,200.7,0.263,0.094,0.12,0.261,0.123,0.14,3.915,3819320
26.0,OR,206838.0,2012,1.0,1402.7,1269.8,188573.8,40990.0,66.1,164.1,227.842,2743.795,0.08,200.7,0.233,0.09,0.124,0.267,0.137,0.15,3.915,3900102
5.0,PA,158235.0,2012,1.0,6322.6,3197.0,686853.8,49314.0,71.0,164.1,227.842,2743.795,0.08,200.7,0.229,0.09,0.11,0.274,0.138,0.159,3.915,12769123
42.0,RI,224095.0,2012,1.0,873.4,148.2,56529.9,48013.0,62.1,164.1,227.842,2743.795,0.08,200.7,0.223,0.098,0.113,0.281,0.134,0.15,3.915,1054893
23.0,SC,139560.0,2012,1.0,2777.8,1996.5,196512.5,40626.0,71.5,164.1,227.842,2743.795,0.08,200.7,0.247,0.092,0.112,0.269,0.132,0.148,3.915,4719027
16.0,TN,128303.0,2012,1.0,4876.9,2464.5,309432.1,44337.0,67.9,164.1,227.842,2743.795,0.08,200.7,0.246,0.09,0.116,0.276,0.13,0.142,3.915,6455752
1.0,TX,131451.0,2012,1.0,27012.6,21086.9,1417027.1,47588.0,64.3,164.1,227.842,2743.795,0.08,200.7,0.286,0.099,0.128,0.271,0.109,0.109,3.915,26084120
33.0,UT,193229.0,2012,1.0,999.5,1960.5,140772.7,37951.0,71.1,164.1,227.842,2743.795,0.08,200.7,0.324,0.113,0.142,0.234,0.092,0.095,3.915,2854146
11.0,VA,229346.0,2012,1.0,1891.0,1366.1,482171.8,50701.0,67.8,164.1,227.842,2743.795,0.08,200.7,0.245,0.09,0.123,0.285,0.126,0.132,3.915,8187456
48.0,VT,226141.0,2012,1.0,350.1,317.9,31945.1,47492.0,73.4,164.1,227.842,2743.795,0.08,200.7,0.21,0.088,0.103,0.28,0.157,0.161,3.915,626361
12.0,WA,223678.0,2012,1.0,4092.7,5219.8,423481.1,48620.0,63.5,164.1,227.842,2743.795,0.08,200.7,0.243,0.092,0.126,0.277,0.131,0.132,3.915,6898599
19.0,WI,143103.0,2012,1.0,1920.8,1788.1,300117.3,47867.0,67.5,164.1,227.842,2743.795,0.08,200.7,0.244,0.088,0.116,0.276,0.134,0.142,3.915,5720825
36.0,WV,88116.0,2012,1.0,286.4,786.6,73737.6,41807.0,75.8,164.1,227.842,2743.795,0.08,200.7,0.219,0.087,0.106,0.27,0.151,0.167,3.915,1857446
50.0,WY,195874.0,2012,1.0,206.0,97.7,38625.0,58962.0,70.3,164.1,227.842,2743.795,0.08,200.7,0.249,0.093,0.129,0.259,0.14,0.13,3.915,576656
46.0,AK,262518.0,2012,2.0,152.8,349.7,56280.5,55069.0,63.7,166.2,228.329,2928.9805,0.1,201.6,0.27,0.106,0.129,0.278,0.134,0.085,3.89,730810
22.0,AL,112005.0,2012,2.0,1267.9,1606.3,204204.3,41612.0,71.9,166.2,228.329,2928.9805,0.1,201.6,0.249,0.095,0.112,0.27,0.13,0.144,3.89,4816632
31.0,AR,101100.0,2012,2.0,556.8,598.4,117016.9,43018.0,66.0,166.2,228.329,2928.9805,0.1,201.6,0.255,0.091,0.117,0.263,0.126,0.149,3.89,2952876
15.0,AZ,140252.0,2012,2.0,1665.2,1432.0,296784.1,39287.0,65.3,166.2,228.329,2928.9805,0.1,201.6,0.262,0.095,0.118,0.257,0.119,0.151,3.89,6556344
0.0,CA,304423.0,2012,2.0,26662.7,12851.2,2231663.5,46169.0,54.5,166.2,228.329,2928.9805,0.1,201.6,0.258,0.103,0.127,0.277,0.115,0.121,3.89,37944551
21.0,CO,223069.0,2012,2.0,939.2,583.2,287339.1,46717.0,65.3,166.2,228.329,2928.9805,0.1,201.6,0.252,0.095,0.129,0.279,0.126,0.118,3.89,5193660
28.0,CT,239781.0,2012,2.0,1630.1,1227.0,263760.0,62600.0,68.8,166.2,228.329,2928.9805,0.1,201.6,0.238,0.084,0.106,0.293,0.133,0.147,3.89,3595211
49.0,DC,415648.0,2012,2.0,27.9,175.3,123126.6,64033.0,45.0,166.2,228.329,2928.9805,0.1,201.6,0.192,0.108,0.207,0.266,0.111,0.116,3.89,635737
44.0,DE,213805.0,2012,2.0,1021.4,380.8,71929.6,46582.0,73.4,166.2,228.329,2928.9805,0.1,201.6,0.238,0.094,0.109,0.273,0.131,0.155,3.89,915518
3.0,FL,137685.0,2012,2.0,5625.0,5284.4,855312.1,43201.0,67.0,166.2,228.329,2928.9805,0.1,201.6,0.22,0.09,0.109,0.269,0.13,0.182,3.89,19302016
8.0,GA,120462.0,2012,2.0,5356.4,2716.1,486783.6,41427.0,64.3,166.2,228.329,2928.9805,0.1,201.6,0.269,0.094,0.121,0.284,0.117,0.115,3.89,9903580
39.0,HI,458382.0,2012,2.0,455.1,45.0,78088.9,42541.0,57.2,166.2,228.329,2928.9805,0.1,201.6,0.237,0.087,0.122,0.263,0.135,0.155,3.89,1395199
29.0,IA,118901.0,2012,2.0,801.3,1180.2,170924.0,49601.0,70.2,166.2,228.329,2928.9805,0.1,201.6,0.25,0.093,0.116,0.261,0.131,0.15,3.89,3076844
38.0,ID,145017.0,2012,2.0,395.2,436.1,62090.8,39441.0,73.0,166.2,228.329,2928.9805,0.1,201.6,0.281,0.095,0.116,0.254,0.123,0.132,3.89,1595910
4.0,IL,155851.0,2012,2.0,9510.8,5857.0,794426.3,48182.0,66.8,166.2,228.329,2928.9805,0.1,201.6,0.253,0.093,0.124,0.277,0.123,0.13,3.89,12883029
14.0,IN,112385.0,2012,2.0,3586.7,2733.9,324474.8,44692.0,72.1,166.2,228.329,2928.9805,0.1,201.6,0.259,0.092,0.116,0.272,0.127,0.135,3.89,6538989
32.0,KS,116370.0,2012,2.0,822.6,851.0,154742.6,50982.0,63.2,166.2,228.329,2928.9805,0.1,201.6,0.267,0.095,0.12,0.26,0.125,0.134,3.89,2886024
25.0,KY,110192.0,2012,2.0,2629.4,1725.7,192420.8,41635.0,68.7,166.2,228.329,2928.9805,0.1,201.6,0.246,0.09,0.115,0.277,0.132,0.14,3.89,4387865
24.0,LA,144937.0,2012,2.0,5551.5,4645.8,244993.3,46373.0,68.7,166.2,228.329,2928.9805,0.1,201.6,0.26,0.099,0.124,0.262,0.125,0.13,3.89,4602067
13.0,MA,300181.0,2012,2.0,2477.1,2446.3,479865.9,57056.0,65.8,166.2,228.329,2928.9805,0.1,201.6,0.227,0.088,0.121,0.289,0.132,0.143,3.89,6664269
18.0,MD,248773.0,2012,2.0,1958.8,993.5,363302.5,51755.0,68.5,166.2,228.329,2928.9805,0.1,201.6,0.244,0.09,0.122,0.287,0.128,0.129,3.89,5888375
40.0,ME,182010.0,2012,2.0,254.0,268.9,59499.8,43666.0,74.1,166.2,228.329,2928.9805,0.1,201.6,0.213,0.077,0.102,0.284,0.155,0.17,3.89,1328094
