StateName,CPI_of_goods,year,month,day
IN,235.342,2015,2,1
AK,235.342,2015,2,1
MA,235.342,2015,2,1
ID,235.342,2015,2,1
TN,235.342,2015,2,1
MS,235.342,2015,2,1
OR,235.342,2015,2,1
CT,235.342,2015,2,1
ME,235.342,2015,2,1
HI,235.342,2015,2,1
MN,235.342,2015,2,1
VT,235.342,2015,2,1
WV,235.342,2015,2,1
MO,235.342,2015,2,1
ND,235.342,2015,2,1
RI,235.342,2015,2,1
PA,235.342,2015,2,1
WY,235.342,2015,2,1
KY,235.342,2015,2,1
MD,235.342,2015,2,1
KS,235.342,2015,2,1
NM,235.342,2015,2,1
DE,235.342,2015,2,1
OK,235.342,2015,2,1
DC,235.342,2015,2,1
MT,235.342,2015,2,1
NH,235.342,2015,2,1
CA,235.976,2015,3,1
TX,235.976,2015,3,1
NC,235.976,2015,3,1
VA,235.976,2015,3,1
FL,235.976,2015,3,1
NY,235.976,2015,3,1
CO,235.976,2015,3,1
GA,235.976,2015,3,1
SC,235.976,2015,3,1
WA,235.976,2015,3,1
UT,235.976,2015,3,1
IL,235.976,2015,3,1
AR,235.976,2015,3,1
NV,235.976,2015,3,1
OH,235.976,2015,3,1
NJ,235.976,2015,3,1
AL,235.976,2015,3,1
WI,235.976,2015,3,1
MI,235.976,2015,3,1
NE,235.976,2015,3,1
AZ,235.976,2015,3,1
LA,235.976,2015,3,1
IA,235.976,2015,3,1
IN,235.976,2015,3,1
AK,235.976,2015,3,1
MA,235.976,2015,3,1
ID,235.976,2015,3,1
TN,235.976,2015,3,1
MS,235.976,2015,3,1
OR,235.976,2015,3,1
CT,235.976,2015,3,1
ME,235.976,2015,3,1
HI,235.976,2015,3,1
MN,235.976,2015,3,1
VT,235.976,2015,3,1
WV,235.976,2015,3,1
MO,235.976,2015,3,1
ND,235.976,2015,3,1
RI,235.976,2015,3,1
PA,235.976,2015,3,1
WY,235.976,2015,3,1
KY,235.976,2015,3,1
MD,235.976,2015,3,1
KS,235.976,2015,3,1
NM,235.976,2015,3,1
DE,235.976,2015,3,1
OK,235.976,2015,3,1
DC,235.976,2015,3,1
MT,235.976,2015,3,1
NH,235.976,2015,3,1
CA,236.222,2015,4,1
TX,236.222,2015,4,1
NC,236.222,2015,4,1
VA,236.222,2015,4,1
FL,236.222,2015,4,1
NY,236.222,2015,4,1
CO,236.222,2015,4,1
GA,236.222,2015,4,1
SC,236.222,2015,4,1
WA,236.222,2015,4,1
UT,236.222,2015,4,1
IL,236.222,2015,4,1
AR,236.222,2015,4,1
NV,236.222,2015,4,1
OH,236.222,2015,4,1
NJ,236.222,2015,4,1
AL,236.222,2015,4,1
WI,236.222,2015,4,1
MI,236.222,2015,4,1
NE,236.222,2015,4,1
AZ,236.222,2015,4,1
LA,236.222,2015,4,1
IA,236.222,2015,4,1
IN,236.222,2015,4,1
AK,236.222,2015,4,1
MA,236.222,2015,4,1
ID,236.222,2015,4,1
TN,236.222,2015,4,1
MS,236.222,2015,4,1
OR,236.222,2015,4,1
CT,236.222,2015,4,1
ME,236.222,2015,4,1
HI,236.222,2015,4,1
MN,236.222,2015,4,1
VT,236.222,2015,4,1
WV,236.222,2015,4,1
MO,236.222,2015,4,1
ND,236.222,2015,4,1
RI,236.222,2015,4,1
PA,236.222,2015,4,1
WY,236.222,2015,4,1
KY,236.222,2015,4,1
MD,236.222,2015,4,1
KS,236.222,2015,4,1
NM,236.222,2015,4,1
DE,236.222,2015,4,1
OK,236.222,2015,4,1
DC,236.222,2015,4,1
MT,236.222,2015,4,1
NH,236.222,2015,4,1
CA,237.001,2015,5,1
TX,237.001,2015,5,1
NC,237.001,2015,5,1
VA,237.001,2015,5,1
FL,237.001,2015,5,1
NY,237.001,2015,5,1
CO,237.001,2015,5,1
GA,237.001,2015,5,1
SC,237.001,2015,5,1
WA,237.001,2015,5,1
UT,237.001,2015,5,1
IL,237.001,2015,5,1
AR,237.001,2015,5,1
NV,237.001,2015,5,1
OH,237.001,2015,5,1
NJ,237.001,2015,5,1
AL,237.001,2015,5,1
WI,237.001,2015,5,1
MI,237.001,2015,5,1
NE,237.001,2015,5,1
AZ,237.001,2015,5,1
LA,237.001,2015,5,1
IA,237.001,2015,5,1
IN,237.001,2015,5,1
AK,237.001,2015,5,1
MA,237.001,2015,5,1
ID,237.001,2015,5,1
TN,237.001,2015,5,1
MS,237.001,2015,5,1
OR,237.001,2015,5,1
CT,237.001,2015,5,1
ME,237.001,2015,5,1
HI,237.001,2015,5,1
MN,237.001,2015,5,1
VT,237.001,2015,5,1
WV,237.001,2015,5,1
MO,237.001,2015,5,1
ND,237.001,2015,5,1
RI,237.001,2015,5,1
PA,237.001,2015,5,1
WY,237.001,2015,5,1
KY,237.001,2015,5,1
MD,237.001,2015,5,1
KS,237.001,2015,5,1
NM,237.001,2015,5,1
DE,237.001,2015,5,1
OK,237.001,2015,5,1
DC,237.001,2015,5,1
MT,237.001,2015,5,1
NH,237.001,2015,5,1
CA,237.657,2015,6,1
TX,237.657,2015,6,1
NC,237.657,2015,6,1
VA,237.657,2015,6,1
FL,237.657,2015,6,1
NY,237.657,2015,6,1
CO,237.657,2015,6,1
GA,237.657,2015,6,1
SC,237.657,2015,6,1
WA,237.657,2015,6,1
UT,237.657,2015,6,1
IL,237.657,2015,6,1
AR,237.657,2015,6,1
NV,237.657,2015,6,1
OH,237.657,2015,6,1
NJ,237.657,2015,6,1
AL,237.657,2015,6,1
WI,237.657,2015,6,1
MI,237.657,2015,6,1
NE,237.657,2015,6,1
AZ,237.657,2015,6,1
LA,237.657,2015,6,1
IA,237.657,2015,6,1
IN,237.657,2015,6,1
AK,237.657,2015,6,1
MA,237.657,2015,6,1
ID,237.657,2015,6,1
TN,237.657,2015,6,1
MS,237.657,2015,6,1
OR,237.657,2015,6,1
CT,237.657,2015,6,1
ME,237.657,2015,6,1
HI,237.657,2015,6,1
MN,237.657,2015,6,1
VT,237.657,2015,6,1
WV,237.657,2015,6,1
MO,237.657,2015,6,1
ND,237.657,2015,6,1
RI,237.657,2015,6,1
PA,237.657,2015,6,1
WY,237.657,2015,6,1
KY,237.657,2015,6,1
MD,237.657,2015,6,1
KS,237.657,2015,6,1
NM,237.657,2015,6,1
DE,237.657,2015,6,1
OK,237.657,2015,6,1
DC,237.657,2015,6,1
MT,237.657,2015,6,1
NH,237.657,2015,6,1
CA,238.034,2015,7,1
TX,238.034,2015,7,1
NC,238.034,2015,7,1
VA,238.034,2015,7,1
FL,238.034,2015,7,1
NY,238.034,2015,7,1
CO,238.034,2015,7,1
GA,238.034,2015,7,1
SC,238.034,2015,7,1
WA,238.034,2015,7,1
UT,238.034,2015,7,1
IL,238.034,2015,7,1
AR,238.034,2015,7,1
NV,238.034,2015,7,1
OH,238.034,2015,7,1
NJ,238.034,2015,7,1
AL,238.034,2015,7,1
WI,238.034,2015,7,1
MI,238.034,2015,7,1
NE,238.034,2015,7,1
AZ,238.034,2015,7,1
LA,238.034,2015,7,1
IA,238.034,2015,7,1
IN,238.034,2015,7,1
AK,238.034,2015,7,1
MA,238.034,2015,7,1
ID,238.034,2015,7,1
TN,238.034,2015,7,1
MS,238.034,2015,7,1
OR,238.034,2015,7,1
CT,238.034,2015,7,1
ME,238.034,2015,7,1
HI,238.034,2015,7,1
MN,238.034,2015,7,1
VT,238.034,2015,7,1
WV,238.034,2015,7,1
MO,238.034,2015,7,1
ND,238.034,2015,7,1
RI,238.034,2015,7,1
PA,238.034,2015,7,1
WY,238.034,2015,7,1
KY,238.034,2015,7,1
MD,238.034,2015,7,1
KS,238.034,2015,7,1
NM,238.034,2015,7,1
DE,238.034,2015,7,1
OK,238.034,2015,7,1
DC,238.034,2015,7,1
MT,238.034,2015,7,1
NH,238.034,2015,7,1
CA,238.033,2015,8,1
TX,238.033,2015,8,1
NC,238.033,2015,8,1
VA,238.033,2015,8,1
FL,238.033,2015,8,1
NY,238.033,2015,8,1
CO,238.033,2015,8,1
GA,238.033,2015,8,1
SC,238.033,2015,8,1
WA,238.033,2015,8,1
UT,238.033,2015,8,1
IL,238.033,2015,8,1
AR,238.033,2015,8,1
NV,238.033,2015,8,1
OH,238.033,2015,8,1
NJ,238.033,2015,8,1
AL,238.033,2015,8,1
WI,238.033,2015,8,1
MI,238.033,2015,8,1
NE,238.033,2015,8,1
AZ,238.033,2015,8,1
LA,238.033,2015,8,1
IA,238.033,2015,8,1
IN,238.033,2015,8,1
AK,238.033,2015,8,1
MA,238.033,2015,8,1
ID,238.033,2015,8,1
TN,238.033,2015,8,1
MS,238.033,2015,8,1
OR,238.033,2015,8,1
CT,238.033,2015,8,1
ME,238.033,2015,8,1
HI,238.033,2015,8,1
MN,238.033,2015,8,1
VT,238.033,2015,8,1
WV,238.033,2015,8,1
MO,238.033,2015,8,1
ND,238.033,2015,8,1
RI,238.033,2015,8,1
PA,238.033,2015,8,1
WY,238.033,2015,8,1
KY,238.033,2015,8,1
MD,238.033,2015,8,1
KS,238.033,2015,8,1
NM,238.033,2015,8,1
DE,238.033,2015,8,1
OK,238.033,2015,8,1
DC,238.033,2015,8,1
MT,238.033,2015,8,1
NH,238.033,2015,8,1
CA,237.498,2015,9,1
TX,237.498,2015,9,1
NC,237.498,2015,9,1
VA,237.498,2015,9,1
FL,237.498,2015,9,1
NY,237.498,2015,9,1
CO,237.498,2015,9,1
GA,237.498,2015,9,1
SC,237.498,2015,9,1
WA,237.498,2015,9,1
UT,237.498,2015,9,1
IL,237.498,2015,9,1
AR,237.498,2015,9,1
NV,237.498,2015,9,1
OH,237.498,2015,9,1
NJ,237.498,2015,9,1
AL,237.498,2015,9,1
WI,237.498,2015,9,1
MI,237.498,2015,9,1
NE,237.498,2015,9,1
AZ,237.498,2015,9,1
LA,237.498,2015,9,1
IA,237.498,2015,9,1
IN,237.498,2015,9,1
AK,237.498,2015,9,1
MA,237.498,2015,9,1
ID,237.498,2015,9,1
TN,237.498,2015,9,1
MS,237.498,2015,9,1
OR,237.498,2015,9,1
CT,237.498,2015,9,1
ME,237.498,2015,9,1
HI,237.498,2015,9,1
MN,237.498,2015,9,1
VT,237.498,2015,9,1
WV,237.498,2015,9,1
MO,237.498,2015,9,1
ND,237.498,2015,9,1
RI,237.498,2015,9,1
PA,237.498,2015,9,1
WY,237.498,2015,9,1
KY,237.498,2015,9,1
MD,237.498,2015,9,1
KS,237.498,2015,9,1
NM,237.498,2015,9,1
DE,237.498,2015,9,1
OK,237.498,2015,9,1
DC,237.498,2015,9,1
MT,237.498,2015,9,1
NH,237.498,2015,9,1
CA,237.733,2015,10,1
TX,237.733,2015,10,1
NC,237.733,2015,10,1
VA,237.733,2015,10,1
FL,237.733,2015,10,1
NY,237.733,2015,10,1
CO,237.733,2015,10,1
GA,237.733,2015,10,1
SC,237.733,2015,10,1
WA,237.733,2015,10,1
UT,237.733,2015,10,1
IL,237.733,2015,10,1
AR,237.733,2015,10,1
NV,237.733,2015,10,1
OH,237.733,2015,10,1
NJ,237.733,2015,10,1
AL,237.733,2015,10,1
WI,237.733,2015,10,1
MI,237.733,2015,10,1
NE,237.733,2015,10,1
AZ,237.733,2015,10,1
LA,237.733,2015,10,1
IA,237.733,2015,10,1
IN,237.733,2015,10,1
AK,237.733,2015,10,1
MA,237.733,2015,10,1
ID,237.733,2015,10,1
TN,237.733,2015,10,1
MS,237.733,2015,10,1
OR,237.733,2015,10,1
CT,237.733,2015,10,1
ME,237.733,2015,10,1
HI,237.733,2015,10,1
MN,237.733,2015,10,1
VT,237.733,2015,10,1
WV,237.733,2015,10,1
MO,237.733,2015,10,1
ND,237.733,2015,10,1
RI,237.733,2015,10,1
PA,237.733,2015,10,1
WY,237.733,2015,10,1
KY,237.733,2015,10,1
MD,237.733,2015,10,1
KS,237.733,2015,10,1
NM,237.733,2015,10,1
DE,237.733,2015,10,1
OK,237.733,2015,10,1
DC,237.733,2015,10,1
MT,237.733,2015,10,1
NH,237.733,2015,10,1
CA,238.017,2015,11,1
TX,238.017,2015,11,1
NC,238.017,2015,11,1
VA,238.017,2015,11,1
FL,238.017,2015,11,1
NY,238.017,2015,11,1
CO,238.017,2015,11,1
GA,238.017,2015,11,1
SC,238.017,2015,11,1
WA,238.017,2015,11,1
UT,238.017,2015,11,1
IL,238.017,2015,11,1
AR,238.017,2015,11,1
NV,238.017,2015,11,1
OH,238.017,2015,11,1
NJ,238.017,2015,11,1
AL,238.017,2015,11,1
WI,238.017,2015,11,1
MI,238.017,2015,11,1
NE,238.017,2015,11,1
AZ,238.017,2015,11,1
LA,238.017,2015,11,1
IA,238.017,2015,11,1
IN,238.017,2015,11,1
AK,238.017,2015,11,1
MA,238.017,2015,11,1
ID,238.017,2015,11,1
TN,238.017,2015,11,1
MS,238.017,2015,11,1
OR,238.017,2015,11,1
CT,238.017,2015,11,1
ME,238.017,2015,11,1
HI,238.017,2015,11,1
MN,238.017,2015,11,1
VT,238.017,2015,11,1
WV,238.017,2015,11,1
MO,238.017,2015,11,1
ND,238.017,2015,11,1
RI,238.017,2015,11,1
PA,238.017,2015,11,1
WY,238.017,2015,11,1
KY,238.017,2015,11,1
MD,238.017,2015,11,1
KS,238.017,2015,11,1
NM,238.017,2015,11,1
DE,238.017,2015,11,1
OK,238.017,2015,11,1
DC,238.017,2015,11,1
MT,238.017,2015,11,1
NH,238.017,2015,11,1
CA,237.761,2015,12,1
TX,237.761,2015,12,1
NC,237.761,2015,12,1
VA,237.761,2015,12,1
FL,237.761,2015,12,1
NY,237.761,2015,12,1
CO,237.761,2015,12,1
GA,237.761,2015,12,1
SC,237.761,2015,12,1
WA,237.761,2015,12,1
UT,237.761,2015,12,1
IL,237.761,2015,12,1
AR,237.761,2015,12,1
NV,237.761,2015,12,1
OH,237.761,2015,12,1
NJ,237.761,2015,12,1
AL,237.761,2015,12,1
WI,237.761,2015,12,1
MI,237.761,2015,12,1
NE,237.761,2015,12,1
AZ,237.761,2015,12,1
LA,237.761,2015,12,1
IA,237.761,2015,12,1
IN,237.761,2015,12,1
AK,237.761,2015,12,1
MA,237.761,2015,12,1
ID,237.761,2015,12,1
TN,237.761,2015,12,1
MS,237.761,2015,12,1
OR,237.761,2015,12,1
CT,237.761,2015,12,1
ME,237.761,2015,12,1
HI,237.761,2015,12,1
MN,237.761,2015,12,1
VT,237.761,2015,12,1
WV,237.761,2015,12,1
MO,237.761,2015,12,1
ND,237.761,2015,12,1
RI,237.761,2015,12,1
PA,237.761,2015,12,1
WY,237.761,2015,12,1
KY,237.761,2015,12,1
MD,237.761,2015,12,1
KS,237.761,2015,12,1
NM,237.761,2015,12,1
DE,237.761,2015,12,1
OK,237.761,2015,12,1
DC,237.761,2015,12,1
MT,237.761,2015,12,1
NH,237.761,2015,12,1
CA,237.652,2016,1,1
TX,237.652,2016,1,1
NC,237.652,2016,1,1
VA,237.652,2016,1,1
FL,237.652,2016,1,1
NY,237.652,2016,1,1
CO,237.652,2016,1,1
GA,237.652,2016,1,1
SC,237.652,2016,1,1
WA,237.652,2016,1,1
UT,237.652,2016,1,1
IL,237.652,2016,1,1
AR,237.652,2016,1,1
NV,237.652,2016,1,1
OH,237.652,2016,1,1
NJ,237.652,2016,1,1
AL,237.652,2016,1,1
WI,237.652,2016,1,1
MI,237.652,2016,1,1
NE,237.652,2016,1,1
AZ,237.652,2016,1,1
LA,237.652,2016,1,1
IA,237.652,2016,1,1
IN,237.652,2016,1,1
AK,237.652,2016,1,1
MA,237.652,2016,1,1
ID,237.652,2016,1,1
TN,237.652,2016,1,1
MS,237.652,2016,1,1
OR,237.652,2016,1,1
CT,237.652,2016,1,1
ME,237.652,2016,1,1
HI,237.652,2016,1,1
MN,237.652,2016,1,1
VT,237.652,2016,1,1
WV,237.652,2016,1,1
MO,237.652,2016,1,1
ND,237.652,2016,1,1
RI,237.652,2016,1,1
PA,237.652,2016,1,1
WY,237.652,2016,1,1
KY,237.652,2016,1,1
MD,237.652,2016,1,1
KS,237.652,2016,1,1
NM,237.652,2016,1,1
DE,237.652,2016,1,1
OK,237.652,2016,1,1
DC,237.652,2016,1,1
MT,237.652,2016,1,1
NH,237.652,2016,1,1
CA,237.336,2016,2,1
TX,237.336,2016,2,1
NC,237.336,2016,2,1
VA,237.336,2016,2,1
FL,237.336,2016,2,1
NY,237.336,2016,2,1
CO,237.336,2016,2,1
GA,237.336,2016,2,1
SC,237.336,2016,2,1
WA,237.336,2016,2,1
UT,237.336,2016,2,1
IL,237.336,2016,2,1
AR,237.336,2016,2,1
NV,237.336,2016,2,1
OH,237.336,2016,2,1
NJ,237.336,2016,2,1
AL,237.336,2016,2,1
WI,237.336,2016,2,1
MI,237.336,2016,2,1
NE,237.336,2016,2,1
AZ,237.336,2016,2,1
LA,237.336,2016,2,1
IA,237.336,2016,2,1
IN,237.336,2016,2,1
AK,237.336,2016,2,1
MA,237.336,2016,2,1
ID,237.336,2016,2,1
TN,237.336,2016,2,1
MS,237.336,2016,2,1
OR,237.336,2016,2,1
CT,237.336,2016,2,1
ME,237.336,2016,2,1
HI,237.336,2016,2,1
MN,237.336,2016,2,1
VT,237.336,2016,2,1
WV,237.336,2016,2,1
MO,237.336,2016,2,1
ND,237.336,2016,2,1
RI,237.336,2016,2,1
PA,237.336,2016,2,1
WY,237.336,2016,2,1
KY,237.336,2016,2,1
MD,237.336,2016,2,1
KS,237.336,2016,2,1
NM,237.336,2016,2,1
DE,237.336,2016,2,1
OK,237.336,2016,2,1
DC,237.336,2016,2,1
MT,237.336,2016,2,1
NH,237.336,2016,2,1
CA,238.08,2016,3,1
TX,238.08,2016,3,1
NC,238.08,2016,3,1
VA,238.08,2016,3,1
FL,238.08,2016,3,1
NY,238.08,2016,3,1
CO,238.08,2016,3,1
GA,238.08,2016,3,1
SC,238.08,2016,3,1
WA,238.08,2016,3,1
UT,238.08,2016,3,1
IL,238.08,2016,3,1
AR,238.08,2016,3,1
NV,238.08,2016,3,1
OH,238.08,2016,3,1
NJ,238.08,2016,3,1
AL,238.08,2016,3,1
WI,238.08,2016,3,1
MI,238.08,2016,3,1
NE,238.08,2016,3,1
AZ,238.08,2016,3,1
LA,238.08,2016,3,1
IA,238.08,2016,3,1
IN,238.08,2016,3,1
AK,238.08,2016,3,1
MA,238.08,2016,3,1
ID,238.08,2016,3,1
TN,238.08,2016,3,1
MS,238.08,2016,3,1
OR,238.08,2016,3,1
CT,238.08,2016,3,1
ME,238.08,2016,3,1
HI,238.08,2016,3,1
MN,238.08,2016,3,1
VT,238.08,2016,3,1
WV,238.08,2016,3,1
MO,238.08,2016,3,1
ND,238.08,2016,3,1
RI,238.08,2016,3,1
PA,238.08,2016,3,1
WY,238.08,2016,3,1
KY,238.08,2016,3,1
MD,238.08,2016,3,1
KS,238.08,2016,3,1
NM,238.08,2016,3,1
DE,238.08,2016,3,1
OK,238.08,2016,3,1
DC,238.08,2016,3,1
MT,238.08,2016,3,1
NH,238.08,2016,3,1
CA,238.992,2016,4,1
TX,238.992,2016,4,1
NC,238.992,2016,4,1
VA,238.992,2016,4,1
FL,238.992,2016,4,1
NY,238.992,2016,4,1
CO,238.992,2016,4,1
GA,238.992,2016,4,1
SC,238.992,2016,4,1
WA,238.992,2016,4,1
UT,238.992,2016,4,1
IL,238.992,2016,4,1
AR,238.992,2016,4,1
NV,238.992,2016,4,1
OH,238.992,2016,4,1
NJ,238.992,2016,4,1
AL,238.992,2016,4,1
WI,238.992,2016,4,1
MI,238.992,2016,4,1
NE,238.992,2016,4,1
AZ,238.992,2016,4,1
LA,238.992,2016,4,1
IA,238.992,2016,4,1
IN,238.992,2016,4,1
AK,238.992,2016,4,1
MA,238.992,2016,4,1
ID,238.992,2016,4,1
TN,238.992,2016,4,1
MS,238.992,2016,4,1
OR,238.992,2016,4,1
CT,238.992,2016,4,1
ME,238.992,2016,4,1
HI,238.992,2016,4,1
MN,238.992,2016,4,1
VT,238.992,2016,4,1
WV,238.992,2016,4,1
MO,238.992,2016,4,1
ND,238.992,2016,4,1
RI,238.992,2016,4,1
PA,238.992,2016,4,1
WY,238.992,2016,4,1
KY,238.992,2016,4,1
MD,238.992,2016,4,1
KS,238.992,2016,4,1
NM,238.992,2016,4,1
DE,238.992,2016,4,1
OK,238.992,2016,4,1
DC,238.992,2016,4,1
MT,238.992,2016,4,1
NH,238.992,2016,4,1
CA,239.557,2016,5,1
TX,239.557,2016,5,1
NC,239.557,2016,5,1
VA,239.557,2016,5,1
FL,239.557,2016,5,1
NY,239.557,2016,5,1
CO,239.557,2016,5,1
GA,239.557,2016,5,1
SC,239.557,2016,5,1
WA,239.557,2016,5,1
UT,239.557,2016,5,1
IL,239.557,2016,5,1
AR,239.557,2016,5,1
NV,239.557,2016,5,1
OH,239.557,2016,5,1
NJ,239.557,2016,5,1
AL,239.557,2016,5,1
WI,239.557,2016,5,1
MI,239.557,2016,5,1
NE,239.557,2016,5,1
AZ,239.557,2016,5,1
LA,239.557,2016,5,1
IA,239.557,2016,5,1
IN,239.557,2016,5,1
AK,239.557,2016,5,1
MA,239.557,2016,5,1
ID,239.557,2016,5,1
TN,239.557,2016,5,1
MS,239.557,2016,5,1
OR,239.557,2016,5,1
CT,239.557,2016,5,1
ME,239.557,2016,5,1
HI,239.557,2016,5,1
MN,239.557,2016,5,1
VT,239.557,2016,5,1
WV,239.557,2016,5,1
MO,239.557,2016,5,1
ND,239.557,2016,5,1
RI,239.557,2016,5,1
PA,239.557,2016,5,1
WY,239.557,2016,5,1
KY,239.557,2016,5,1
MD,239.557,2016,5,1
KS,239.557,2016,5,1
NM,239.557,2016,5,1
DE,239.557,2016,5,1
OK,239.557,2016,5,1
DC,239.557,2016,5,1
MT,239.557,2016,5,1
NH,239.557,2016,5,1
CA,240.222,2016,6,1
TX,240.222,2016,6,1
NC,240.222,2016,6,1
VA,240.222,2016,6,1
FL,240.222,2016,6,1
NY,240.222,2016,6,1
CO,240.222,2016,6,1
GA,240.222,2016,6,1
SC,240.222,2016,6,1
WA,240.222,2016,6,1
UT,240.222,2016,6,1
IL,240.222,2016,6,1
AR,240.222,2016,6,1
NV,240.222,2016,6,1
OH,240.222,2016,6,1
NJ,240.222,2016,6,1
AL,240.222,2016,6,1
WI,240.222,2016,6,1
MI,240.222,2016,6,1
NE,240.222,2016,6,1
AZ,240.222,2016,6,1
LA,240.222,2016,6,1
IA,240.222,2016,6,1
IN,240.222,2016,6,1
AK,240.222,2016,6,1
MA,240.222,2016,6,1
ID,240.222,2016,6,1
TN,240.222,2016,6,1
MS,240.222,2016,6,1
OR,240.222,2016,6,1
CT,240.222,2016,6,1
ME,240.222,2016,6,1
HI,240.222,2016,6,1
MN,240.222,2016,6,1
VT,240.222,2016,6,1
WV,240.222,2016,6,1
MO,240.222,2016,6,1
ND,240.222,2016,6,1
RI,240.222,2016,6,1
PA,240.222,2016,6,1
WY,240.222,2016,6,1
KY,240.222,2016,6,1
MD,240.222,2016,6,1
KS,240.222,2016,6,1
NM,240.222,2016,6,1
DE,240.222,2016,6,1
OK,240.222,2016,6,1
DC,240.222,2016,6,1
MT,240.222,2016,6,1
NH,240.222,2016,6,1
CA,240.101,2016,7,1
TX,240.101,2016,7,1
NC,240.101,2016,7,1
VA,240.101,2016,7,1
FL,240.101,2016,7,1
NY,240.101,2016,7,1
CO,240.101,2016,7,1
GA,240.101,2016,7,1
SC,240.101,2016,7,1
WA,240.101,2016,7,1
UT,240.101,2016,7,1
IL,240.101,2016,7,1
AR,240.101,2016,7,1
NV,240.101,2016,7,1
OH,240.101,2016,7,1
NJ,240.101,2016,7,1
AL,240.101,2016,7,1
WI,240.101,2016,7,1
MI,240.101,2016,7,1
NE,240.101,2016,7,1
AZ,240.101,2016,7,1
LA,240.101,2016,7,1
IA,240.101,2016,7,1
IN,240.101,2016,7,1
AK,240.101,2016,7,1
MA,240.101,2016,7,1
ID,240.101,2016,7,1
TN,240.101,2016,7,1
MS,240.101,2016,7,1
OR,240.101,2016,7,1
CT,240.101,2016,7,1
ME,240.101,2016,7,1
HI,240.101,2016,7,1
MN,240.101,2016,7,1
VT,240.101,2016,7,1
WV,240.101,2016,7,1
MO,240.101,2016,7,1
ND,240.101,2016,7,1
RI,240.101,2016,7,1
PA,240.101,2016,7,1
WY,240.101,2016,7,1
KY,240.101,2016,7,1
MD,240.101,2016,7,1
KS,240.101,2016,7,1
NM,240.101,2016,7,1
DE,240.101,2016,7,1
OK,240.101,2016,7,1
DC,240.101,2016,7,1
MT,240.101,2016,7,1
NH,240.101,2016,7,1
CA,240.545,2016,8,1
TX,240.545,2016,8,1
NC,240.545,2016,8,1
VA,240.545,2016,8,1
FL,240.545,2016,8,1
NY,240.545,2016,8,1
CO,240.545,2016,8,1
GA,240.545,2016,8,1
SC,240.545,2016,8,1
WA,240.545,2016,8,1
UT,240.545,2016,8,1
IL,240.545,2016,8,1
AR,240.545,2016,8,1
NV,240.545,2016,8,1
OH,240.545,2016,8,1
NJ,240.545,2016,8,1
AL,240.545,2016,8,1
WI,240.545,2016,8,1
MI,240.545,2016,8,1
NE,240.545,2016,8,1
AZ,240.545,2016,8,1
LA,240.545,2016,8,1
IA,240.545,2016,8,1
IN,240.545,2016,8,1
AK,240.545,2016,8,1
MA,240.545,2016,8,1
ID,240.545,2016,8,1
TN,240.545,2016,8,1
MS,240.545,2016,8,1
OR,240.545,2016,8,1
CT,240.545,2016,8,1
ME,240.545,2016,8,1
HI,240.545,2016,8,1
MN,240.545,2016,8,1
VT,240.545,2016,8,1
WV,240.545,2016,8,1
MO,240.545,2016,8,1
ND,240.545,2016,8,1
RI,240.545,2016,8,1
PA,240.545,2016,8,1
WY,240.545,2016,8,1
KY,240.545,2016,8,1
MD,240.545,2016,8,1
KS,240.545,2016,8,1
NM,240.545,2016,8,1
DE,240.545,2016,8,1
OK,240.545,2016,8,1
DC,240.545,2016,8,1
MT,240.545,2016,8,1
NH,240.545,2016,8,1
CA,241.176,2016,9,1
TX,241.176,2016,9,1
NC,241.176,2016,9,1
VA,241.176,2016,9,1
FL,241.176,2016,9,1
NY,241.176,2016,9,1
CO,241.176,2016,9,1
GA,241.176,2016,9,1
SC,241.176,2016,9,1
WA,241.176,2016,9,1
UT,241.176,2016,9,1
IL,241.176,2016,9,1
AR,241.176,2016,9,1
NV,241.176,2016,9,1
OH,241.176,2016,9,1
NJ,241.176,2016,9,1
AL,241.176,2016,9,1
WI,241.176,2016,9,1
MI,241.176,2016,9,1
NE,241.176,2016,9,1
AZ,241.176,2016,9,1
LA,241.176,2016,9,1
IA,241.176,2016,9,1
IN,241.176,2016,9,1
AK,241.176,2016,9,1
MA,241.176,2016,9,1
ID,241.176,2016,9,1
TN,241.176,2016,9,1
MS,241.176,2016,9,1
OR,241.176,2016,9,1
CT,241.176,2016,9,1
ME,241.176,2016,9,1
HI,241.176,2016,9,1
MN,241.176,2016,9,1
VT,241.176,2016,9,1
WV,241.176,2016,9,1
MO,241.176,2016,9,1
ND,241.176,2016,9,1
RI,241.176,2016,9,1
PA,241.176,2016,9,1
WY,241.176,2016,9,1
KY,241.176,2016,9,1
MD,241.176,2016,9,1
KS,241.176,2016,9,1
NM,241.176,2016,9,1
DE,241.176,2016,9,1
OK,241.176,2016,9,1
DC,241.176,2016,9,1
MT,241.176,2016,9,1
NH,241.176,2016,9,1
CA,241.741,2016,10,1
TX,241.741,2016,10,1
NC,241.741,2016,10,1
VA,241.741,2016,10,1
FL,241.741,2016,10,1
NY,241.741,2016,10,1
CO,241.741,2016,10,1
GA,241.741,2016,10,1
SC,241.741,2016,10,1
WA,241.741,2016,10,1
UT,241.741,2016,10,1
IL,241.741,2016,10,1
AR,241.741,2016,10,1
NV,241.741,2016,10,1
OH,241.741,2016,10,1
NJ,241.741,2016,10,1
AL,241.741,2016,10,1
WI,241.741,2016,10,1
