SizeRank,StateName,Date,Avg_House_Price,year,month,day
21,CO,2018-01-31,370013.0,2018,1,31
22,AL,2018-01-31,127937.0,2018,1,31
23,SC,2018-01-31,171876.0,2018,1,31
24,LA,2018-01-31,165561.0,2018,1,31
25,KY,2018-01-31,135327.0,2018,1,31
26,OR,2018-01-31,340139.0,2018,1,31
27,OK,2018-01-31,121685.0,2018,1,31
28,CT,2018-01-31,252455.0,2018,1,31
29,IA,2018-01-31,144255.0,2018,1,31
30,MS,2018-01-31,117370.0,2018,1,31
31,AR,2018-01-31,120064.0,2018,1,31
32,KS,2018-01-31,140542.0,2018,1,31
33,UT,2018-01-31,303870.0,2018,1,31
34,NV,2018-01-31,272611.0,2018,1,31
35,NM,2018-01-31,186451.0,2018,1,31
36,WV,2018-01-31,101368.0,2018,1,31
37,NE,2018-01-31,159668.0,2018,1,31
38,ID,2018-01-31,234458.0,2018,1,31
39,HI,2018-01-31,625542.0,2018,1,31
40,ME,2018-01-31,220530.0,2018,1,31
41,NH,2018-01-31,269621.0,2018,1,31
42,RI,2018-01-31,285307.0,2018,1,31
43,MT,2018-01-31,256306.0,2018,1,31
44,DE,2018-01-31,244662.0,2018,1,31
45,SD,2018-01-31,189992.0,2018,1,31
46,AK,2018-01-31,298424.0,2018,1,31
47,ND,2018-01-31,232704.0,2018,1,31
48,VT,2018-01-31,245009.0,2018,1,31
49,DC,2018-01-31,590659.0,2018,1,31
50,WY,2018-01-31,231894.0,2018,1,31
0,CA,2018-02-28,539252.0,2018,2,28
1,TX,2018-02-28,192999.0,2018,2,28
2,NY,2018-02-28,304590.0,2018,2,28
3,FL,2018-02-28,229278.0,2018,2,28
4,IL,2018-02-28,197305.0,2018,2,28
5,PA,2018-02-28,181286.0,2018,2,28
6,OH,2018-02-28,136231.0,2018,2,28
7,MI,2018-02-28,156289.0,2018,2,28
8,GA,2018-02-28,182368.0,2018,2,28
9,NC,2018-02-28,185010.0,2018,2,28
10,NJ,2018-02-28,325253.0,2018,2,28
11,VA,2018-02-28,270166.0,2018,2,28
12,WA,2018-02-28,380054.0,2018,2,28
13,MA,2018-02-28,405588.0,2018,2,28
14,IN,2018-02-28,139352.0,2018,2,28
15,AZ,2018-02-28,241025.0,2018,2,28
16,TN,2018-02-28,169530.0,2018,2,28
17,MO,2018-02-28,150158.0,2018,2,28
18,MD,2018-02-28,298816.0,2018,2,28
19,WI,2018-02-28,181197.0,2018,2,28
20,MN,2018-02-28,238786.0,2018,2,28
21,CO,2018-02-28,372269.0,2018,2,28
22,AL,2018-02-28,128512.0,2018,2,28
23,SC,2018-02-28,172853.0,2018,2,28
24,LA,2018-02-28,166134.0,2018,2,28
25,KY,2018-02-28,136008.0,2018,2,28
26,OR,2018-02-28,342196.0,2018,2,28
27,OK,2018-02-28,121885.0,2018,2,28
28,CT,2018-02-28,252480.0,2018,2,28
29,IA,2018-02-28,144580.0,2018,2,28
30,MS,2018-02-28,117728.0,2018,2,28
31,AR,2018-02-28,120588.0,2018,2,28
32,KS,2018-02-28,141154.0,2018,2,28
33,UT,2018-02-28,306406.0,2018,2,28
34,NV,2018-02-28,275891.0,2018,2,28
35,NM,2018-02-28,187178.0,2018,2,28
36,WV,2018-02-28,101682.0,2018,2,28
37,NE,2018-02-28,160521.0,2018,2,28
38,ID,2018-02-28,236791.0,2018,2,28
39,HI,2018-02-28,627996.0,2018,2,28
40,ME,2018-02-28,222225.0,2018,2,28
41,NH,2018-02-28,270466.0,2018,2,28
42,RI,2018-02-28,286932.0,2018,2,28
43,MT,2018-02-28,257208.0,2018,2,28
44,DE,2018-02-28,245572.0,2018,2,28
45,SD,2018-02-28,190536.0,2018,2,28
46,AK,2018-02-28,297605.0,2018,2,28
47,ND,2018-02-28,232505.0,2018,2,28
48,VT,2018-02-28,245773.0,2018,2,28
49,DC,2018-02-28,594254.0,2018,2,28
50,WY,2018-02-28,232822.0,2018,2,28
0,CA,2018-03-31,543105.0,2018,3,31
1,TX,2018-03-31,193974.0,2018,3,31
2,NY,2018-03-31,306064.0,2018,3,31
3,FL,2018-03-31,230565.0,2018,3,31
4,IL,2018-03-31,197657.0,2018,3,31
5,PA,2018-03-31,182482.0,2018,3,31
6,OH,2018-03-31,136924.0,2018,3,31
7,MI,2018-03-31,157497.0,2018,3,31
8,GA,2018-03-31,183518.0,2018,3,31
9,NC,2018-03-31,186047.0,2018,3,31
10,NJ,2018-03-31,326492.0,2018,3,31
11,VA,2018-03-31,271021.0,2018,3,31
12,WA,2018-03-31,383815.0,2018,3,31
13,MA,2018-03-31,408095.0,2018,3,31
14,IN,2018-03-31,140202.0,2018,3,31
15,AZ,2018-03-31,242774.0,2018,3,31
16,TN,2018-03-31,170517.0,2018,3,31
17,MO,2018-03-31,150898.0,2018,3,31
18,MD,2018-03-31,299560.0,2018,3,31
19,WI,2018-03-31,182345.0,2018,3,31
20,MN,2018-03-31,240389.0,2018,3,31
21,CO,2018-03-31,374291.0,2018,3,31
22,AL,2018-03-31,129002.0,2018,3,31
23,SC,2018-03-31,174057.0,2018,3,31
24,LA,2018-03-31,166381.0,2018,3,31
25,KY,2018-03-31,136660.0,2018,3,31
26,OR,2018-03-31,344501.0,2018,3,31
27,OK,2018-03-31,122080.0,2018,3,31
28,CT,2018-03-31,252791.0,2018,3,31
29,IA,2018-03-31,144894.0,2018,3,31
30,MS,2018-03-31,118077.0,2018,3,31
31,AR,2018-03-31,121062.0,2018,3,31
32,KS,2018-03-31,141678.0,2018,3,31
33,UT,2018-03-31,308827.0,2018,3,31
34,NV,2018-03-31,278004.0,2018,3,31
35,NM,2018-03-31,188318.0,2018,3,31
36,WV,2018-03-31,101971.0,2018,3,31
37,NE,2018-03-31,161172.0,2018,3,31
38,ID,2018-03-31,239231.0,2018,3,31
39,HI,2018-03-31,630131.0,2018,3,31
40,ME,2018-03-31,224020.0,2018,3,31
41,NH,2018-03-31,271617.0,2018,3,31
42,RI,2018-03-31,288555.0,2018,3,31
43,MT,2018-03-31,258311.0,2018,3,31
44,DE,2018-03-31,247241.0,2018,3,31
45,SD,2018-03-31,191281.0,2018,3,31
46,AK,2018-03-31,296835.0,2018,3,31
47,ND,2018-03-31,232822.0,2018,3,31
48,VT,2018-03-31,246170.0,2018,3,31
49,DC,2018-03-31,593441.0,2018,3,31
50,WY,2018-03-31,233542.0,2018,3,31
0,CA,2018-04-30,545959.0,2018,4,30
1,TX,2018-04-30,195061.0,2018,4,30
2,NY,2018-04-30,307454.0,2018,4,30
3,FL,2018-04-30,232037.0,2018,4,30
4,IL,2018-04-30,197969.0,2018,4,30
5,PA,2018-04-30,183527.0,2018,4,30
6,OH,2018-04-30,137903.0,2018,4,30
7,MI,2018-04-30,158537.0,2018,4,30
8,GA,2018-04-30,184700.0,2018,4,30
9,NC,2018-04-30,186943.0,2018,4,30
10,NJ,2018-04-30,327903.0,2018,4,30
11,VA,2018-04-30,271671.0,2018,4,30
12,WA,2018-04-30,387365.0,2018,4,30
13,MA,2018-04-30,409870.0,2018,4,30
14,IN,2018-04-30,141189.0,2018,4,30
15,AZ,2018-04-30,244475.0,2018,4,30
16,TN,2018-04-30,171514.0,2018,4,30
17,MO,2018-04-30,151713.0,2018,4,30
18,MD,2018-04-30,300854.0,2018,4,30
19,WI,2018-04-30,183343.0,2018,4,30
20,MN,2018-04-30,241783.0,2018,4,30
21,CO,2018-04-30,376778.0,2018,4,30
22,AL,2018-04-30,129530.0,2018,4,30
23,SC,2018-04-30,175006.0,2018,4,30
24,LA,2018-04-30,166367.0,2018,4,30
25,KY,2018-04-30,137196.0,2018,4,30
26,OR,2018-04-30,346602.0,2018,4,30
27,OK,2018-04-30,122281.0,2018,4,30
28,CT,2018-04-30,253122.0,2018,4,30
29,IA,2018-04-30,145431.0,2018,4,30
30,MS,2018-04-30,118372.0,2018,4,30
31,AR,2018-04-30,121568.0,2018,4,30
32,KS,2018-04-30,142192.0,2018,4,30
33,UT,2018-04-30,311817.0,2018,4,30
34,NV,2018-04-30,280684.0,2018,4,30
35,NM,2018-04-30,189382.0,2018,4,30
36,WV,2018-04-30,102201.0,2018,4,30
37,NE,2018-04-30,161946.0,2018,4,30
38,ID,2018-04-30,241822.0,2018,4,30
39,HI,2018-04-30,632345.0,2018,4,30
40,ME,2018-04-30,224890.0,2018,4,30
41,NH,2018-04-30,272816.0,2018,4,30
42,RI,2018-04-30,289500.0,2018,4,30
43,MT,2018-04-30,259849.0,2018,4,30
44,DE,2018-04-30,249185.0,2018,4,30
45,SD,2018-04-30,192052.0,2018,4,30
46,AK,2018-04-30,295793.0,2018,4,30
47,ND,2018-04-30,232888.0,2018,4,30
48,VT,2018-04-30,246758.0,2018,4,30
49,DC,2018-04-30,594887.0,2018,4,30
50,WY,2018-04-30,234303.0,2018,4,30
0,CA,2018-05-31,548081.0,2018,5,31
1,TX,2018-05-31,196105.0,2018,5,31
2,NY,2018-05-31,308727.0,2018,5,31
3,FL,2018-05-31,233524.0,2018,5,31
4,IL,2018-05-31,198406.0,2018,5,31
5,PA,2018-05-31,184516.0,2018,5,31
6,OH,2018-05-31,138786.0,2018,5,31
7,MI,2018-05-31,159421.0,2018,5,31
8,GA,2018-05-31,185955.0,2018,5,31
9,NC,2018-05-31,187921.0,2018,5,31
10,NJ,2018-05-31,328675.0,2018,5,31
11,VA,2018-05-31,272704.0,2018,5,31
12,WA,2018-05-31,390089.0,2018,5,31
13,MA,2018-05-31,411065.0,2018,5,31
14,IN,2018-05-31,142083.0,2018,5,31
15,AZ,2018-05-31,245987.0,2018,5,31
16,TN,2018-05-31,172462.0,2018,5,31
17,MO,2018-05-31,152587.0,2018,5,31
18,MD,2018-05-31,301824.0,2018,5,31
19,WI,2018-05-31,184544.0,2018,5,31
20,MN,2018-05-31,242873.0,2018,5,31
21,CO,2018-05-31,379532.0,2018,5,31
22,AL,2018-05-31,130117.0,2018,5,31
23,SC,2018-05-31,175910.0,2018,5,31
24,LA,2018-05-31,166154.0,2018,5,31
25,KY,2018-05-31,137639.0,2018,5,31
26,OR,2018-05-31,348353.0,2018,5,31
27,OK,2018-05-31,122614.0,2018,5,31
28,CT,2018-05-31,253446.0,2018,5,31
29,IA,2018-05-31,146004.0,2018,5,31
30,MS,2018-05-31,118706.0,2018,5,31
31,AR,2018-05-31,121988.0,2018,5,31
32,KS,2018-05-31,142794.0,2018,5,31
33,UT,2018-05-31,314532.0,2018,5,31
34,NV,2018-05-31,283149.0,2018,5,31
35,NM,2018-05-31,190156.0,2018,5,31
36,WV,2018-05-31,102330.0,2018,5,31
37,NE,2018-05-31,162813.0,2018,5,31
38,ID,2018-05-31,244869.0,2018,5,31
39,HI,2018-05-31,633299.0,2018,5,31
40,ME,2018-05-31,225638.0,2018,5,31
41,NH,2018-05-31,274114.0,2018,5,31
42,RI,2018-05-31,290402.0,2018,5,31
43,MT,2018-05-31,261646.0,2018,5,31
44,DE,2018-05-31,250766.0,2018,5,31
45,SD,2018-05-31,193005.0,2018,5,31
46,AK,2018-05-31,295986.0,2018,5,31
47,ND,2018-05-31,233055.0,2018,5,31
48,VT,2018-05-31,247341.0,2018,5,31
49,DC,2018-05-31,595826.0,2018,5,31
50,WY,2018-05-31,234832.0,2018,5,31
0,CA,2018-06-30,550054.0,2018,6,30
1,TX,2018-06-30,197116.0,2018,6,30
2,NY,2018-06-30,310035.0,2018,6,30
3,FL,2018-06-30,234746.0,2018,6,30
4,IL,2018-06-30,199019.0,2018,6,30
5,PA,2018-06-30,185118.0,2018,6,30
6,OH,2018-06-30,139599.0,2018,6,30
7,MI,2018-06-30,160428.0,2018,6,30
8,GA,2018-06-30,187312.0,2018,6,30
9,NC,2018-06-30,188950.0,2018,6,30
10,NJ,2018-06-30,329679.0,2018,6,30
11,VA,2018-06-30,273600.0,2018,6,30
12,WA,2018-06-30,392229.0,2018,6,30
13,MA,2018-06-30,412322.0,2018,6,30
14,IN,2018-06-30,142989.0,2018,6,30
15,AZ,2018-06-30,247428.0,2018,6,30
16,TN,2018-06-30,173497.0,2018,6,30
17,MO,2018-06-30,153371.0,2018,6,30
18,MD,2018-06-30,302728.0,2018,6,30
19,WI,2018-06-30,185490.0,2018,6,30
20,MN,2018-06-30,243748.0,2018,6,30
21,CO,2018-06-30,382090.0,2018,6,30
22,AL,2018-06-30,130732.0,2018,6,30
23,SC,2018-06-30,176675.0,2018,6,30
24,LA,2018-06-30,166194.0,2018,6,30
25,KY,2018-06-30,138113.0,2018,6,30
26,OR,2018-06-30,350065.0,2018,6,30
27,OK,2018-06-30,122812.0,2018,6,30
28,CT,2018-06-30,254013.0,2018,6,30
29,IA,2018-06-30,146376.0,2018,6,30
30,MS,2018-06-30,119115.0,2018,6,30
31,AR,2018-06-30,122379.0,2018,6,30
32,KS,2018-06-30,143395.0,2018,6,30
33,UT,2018-06-30,316896.0,2018,6,30
34,NV,2018-06-30,286647.0,2018,6,30
35,NM,2018-06-30,190673.0,2018,6,30
36,WV,2018-06-30,102458.0,2018,6,30
37,NE,2018-06-30,163756.0,2018,6,30
38,ID,2018-06-30,248317.0,2018,6,30
39,HI,2018-06-30,634335.0,2018,6,30
40,ME,2018-06-30,226399.0,2018,6,30
41,NH,2018-06-30,275299.0,2018,6,30
42,RI,2018-06-30,291122.0,2018,6,30
43,MT,2018-06-30,263396.0,2018,6,30
44,DE,2018-06-30,251797.0,2018,6,30
45,SD,2018-06-30,193928.0,2018,6,30
46,AK,2018-06-30,296328.0,2018,6,30
47,ND,2018-06-30,232649.0,2018,6,30
48,VT,2018-06-30,247473.0,2018,6,30
49,DC,2018-06-30,600703.0,2018,6,30
50,WY,2018-06-30,235467.0,2018,6,30
0,CA,2018-07-31,552266.0,2018,7,31
1,TX,2018-07-31,198023.0,2018,7,31
2,NY,2018-07-31,311485.0,2018,7,31
3,FL,2018-07-31,235901.0,2018,7,31
4,IL,2018-07-31,199511.0,2018,7,31
5,PA,2018-07-31,185701.0,2018,7,31
6,OH,2018-07-31,140358.0,2018,7,31
7,MI,2018-07-31,161435.0,2018,7,31
8,GA,2018-07-31,188621.0,2018,7,31
9,NC,2018-07-31,190119.0,2018,7,31
10,NJ,2018-07-31,330222.0,2018,7,31
11,VA,2018-07-31,274512.0,2018,7,31
12,WA,2018-07-31,393659.0,2018,7,31
13,MA,2018-07-31,414051.0,2018,7,31
14,IN,2018-07-31,143979.0,2018,7,31
15,AZ,2018-07-31,248682.0,2018,7,31
16,TN,2018-07-31,174576.0,2018,7,31
17,MO,2018-07-31,154159.0,2018,7,31
18,MD,2018-07-31,303708.0,2018,7,31
19,WI,2018-07-31,186422.0,2018,7,31
20,MN,2018-07-31,244634.0,2018,7,31
21,CO,2018-07-31,384413.0,2018,7,31
22,AL,2018-07-31,131374.0,2018,7,31
23,SC,2018-07-31,177459.0,2018,7,31
24,LA,2018-07-31,166177.0,2018,7,31
25,KY,2018-07-31,138646.0,2018,7,31
26,OR,2018-07-31,351948.0,2018,7,31
27,OK,2018-07-31,123031.0,2018,7,31
28,CT,2018-07-31,254496.0,2018,7,31
29,IA,2018-07-31,146746.0,2018,7,31
30,MS,2018-07-31,119574.0,2018,7,31
31,AR,2018-07-31,122725.0,2018,7,31
32,KS,2018-07-31,143853.0,2018,7,31
33,UT,2018-07-31,319351.0,2018,7,31
34,NV,2018-07-31,290172.0,2018,7,31
35,NM,2018-07-31,190921.0,2018,7,31
36,WV,2018-07-31,102547.0,2018,7,31
37,NE,2018-07-31,164515.0,2018,7,31
38,ID,2018-07-31,251692.0,2018,7,31
39,HI,2018-07-31,635410.0,2018,7,31
40,ME,2018-07-31,227490.0,2018,7,31
41,NH,2018-07-31,276321.0,2018,7,31
42,RI,2018-07-31,291996.0,2018,7,31
43,MT,2018-07-31,265099.0,2018,7,31
44,DE,2018-07-31,252690.0,2018,7,31
45,SD,2018-07-31,194930.0,2018,7,31
46,AK,2018-07-31,297349.0,2018,7,31
47,ND,2018-07-31,232360.0,2018,7,31
48,VT,2018-07-31,247941.0,2018,7,31
49,DC,2018-07-31,605303.0,2018,7,31
50,WY,2018-07-31,236038.0,2018,7,31
0,CA,2018-08-31,553939.0,2018,8,31
1,TX,2018-08-31,198972.0,2018,8,31
2,NY,2018-08-31,313053.0,2018,8,31
3,FL,2018-08-31,236997.0,2018,8,31
4,IL,2018-08-31,199965.0,2018,8,31
5,PA,2018-08-31,186276.0,2018,8,31
6,OH,2018-08-31,141008.0,2018,8,31
7,MI,2018-08-31,162529.0,2018,8,31
8,GA,2018-08-31,189860.0,2018,8,31
9,NC,2018-08-31,191214.0,2018,8,31
10,NJ,2018-08-31,330992.0,2018,8,31
11,VA,2018-08-31,275151.0,2018,8,31
12,WA,2018-08-31,395069.0,2018,8,31
13,MA,2018-08-31,415617.0,2018,8,31
14,IN,2018-08-31,144915.0,2018,8,31
15,AZ,2018-08-31,249929.0,2018,8,31
16,TN,2018-08-31,175586.0,2018,8,31
17,MO,2018-08-31,154997.0,2018,8,31
18,MD,2018-08-31,304362.0,2018,8,31
19,WI,2018-08-31,187160.0,2018,8,31
20,MN,2018-08-31,245826.0,2018,8,31
21,CO,2018-08-31,386433.0,2018,8,31
22,AL,2018-08-31,131973.0,2018,8,31
23,SC,2018-08-31,178252.0,2018,8,31
24,LA,2018-08-31,166412.0,2018,8,31
25,KY,2018-08-31,139149.0,2018,8,31
26,OR,2018-08-31,353405.0,2018,8,31
27,OK,2018-08-31,123262.0,2018,8,31
28,CT,2018-08-31,255116.0,2018,8,31
29,IA,2018-08-31,147101.0,2018,8,31
30,MS,2018-08-31,119976.0,2018,8,31
31,AR,2018-08-31,123028.0,2018,8,31
32,KS,2018-08-31,144260.0,2018,8,31
33,UT,2018-08-31,321516.0,2018,8,31
34,NV,2018-08-31,294034.0,2018,8,31
35,NM,2018-08-31,191422.0,2018,8,31
36,WV,2018-08-31,102608.0,2018,8,31
37,NE,2018-08-31,165232.0,2018,8,31
38,ID,2018-08-31,254398.0,2018,8,31
39,HI,2018-08-31,637589.0,2018,8,31
40,ME,2018-08-31,228628.0,2018,8,31
41,NH,2018-08-31,277916.0,2018,8,31
42,RI,2018-08-31,293425.0,2018,8,31
43,MT,2018-08-31,266000.0,2018,8,31
44,DE,2018-08-31,253247.0,2018,8,31
45,SD,2018-08-31,195853.0,2018,8,31
46,AK,2018-08-31,297221.0,2018,8,31
47,ND,2018-08-31,232264.0,2018,8,31
48,VT,2018-08-31,248176.0,2018,8,31
49,DC,2018-08-31,608152.0,2018,8,31
50,WY,2018-08-31,236587.0,2018,8,31
0,CA,2018-09-30,554943.0,2018,9,30
1,TX,2018-09-30,199756.0,2018,9,30
2,NY,2018-09-30,314709.0,2018,9,30
3,FL,2018-09-30,238143.0,2018,9,30
4,IL,2018-09-30,200502.0,2018,9,30
5,PA,2018-09-30,186932.0,2018,9,30
6,OH,2018-09-30,141588.0,2018,9,30
7,MI,2018-09-30,163480.0,2018,9,30
8,GA,2018-09-30,191024.0,2018,9,30
9,NC,2018-09-30,192254.0,2018,9,30
10,NJ,2018-09-30,331908.0,2018,9,30
11,VA,2018-09-30,275706.0,2018,9,30
12,WA,2018-09-30,396870.0,2018,9,30
13,MA,2018-09-30,416513.0,2018,9,30
14,IN,2018-09-30,145690.0,2018,9,30
15,AZ,2018-09-30,251408.0,2018,9,30
16,TN,2018-09-30,176579.0,2018,9,30
17,MO,2018-09-30,155636.0,2018,9,30
18,MD,2018-09-30,304855.0,2018,9,30
19,WI,2018-09-30,188070.0,2018,9,30
20,MN,2018-09-30,246900.0,2018,9,30
21,CO,2018-09-30,388378.0,2018,9,30
22,AL,2018-09-30,132548.0,2018,9,30
23,SC,2018-09-30,179078.0,2018,9,30
24,LA,2018-09-30,166511.0,2018,9,30
25,KY,2018-09-30,139605.0,2018,9,30
26,OR,2018-09-30,354706.0,2018,9,30
27,OK,2018-09-30,123557.0,2018,9,30
28,CT,2018-09-30,255359.0,2018,9,30
29,IA,2018-09-30,147607.0,2018,9,30
30,MS,2018-09-30,120424.0,2018,9,30
31,AR,2018-09-30,123401.0,2018,9,30
32,KS,2018-09-30,144721.0,2018,9,30
33,UT,2018-09-30,324000.0,2018,9,30
34,NV,2018-09-30,296630.0,2018,9,30
35,NM,2018-09-30,192040.0,2018,9,30
36,WV,2018-09-30,102739.0,2018,9,30
37,NE,2018-09-30,165934.0,2018,9,30
38,ID,2018-09-30,256747.0,2018,9,30
39,HI,2018-09-30,638890.0,2018,9,30
40,ME,2018-09-30,229576.0,2018,9,30
41,NH,2018-09-30,279258.0,2018,9,30
42,RI,2018-09-30,294657.0,2018,9,30
43,MT,2018-09-30,267042.0,2018,9,30
44,DE,2018-09-30,253753.0,2018,9,30
45,SD,2018-09-30,196838.0,2018,9,30
46,AK,2018-09-30,297351.0,2018,9,30
47,ND,2018-09-30,232143.0,2018,9,30
48,VT,2018-09-30,248940.0,2018,9,30
49,DC,2018-09-30,610810.0,2018,9,30
50,WY,2018-09-30,237149.0,2018,9,30
0,CA,2018-10-31,555697.0,2018,10,31
1,TX,2018-10-31,200683.0,2018,10,31
2,NY,2018-10-31,316173.0,2018,10,31
3,FL,2018-10-31,239227.0,2018,10,31
4,IL,2018-10-31,201000.0,2018,10,31
5,PA,2018-10-31,187529.0,2018,10,31
6,OH,2018-10-31,142155.0,2018,10,31
7,MI,2018-10-31,164396.0,2018,10,31
8,GA,2018-10-31,192208.0,2018,10,31
9,NC,2018-10-31,193106.0,2018,10,31
10,NJ,2018-10-31,332895.0,2018,10,31
11,VA,2018-10-31,276254.0,2018,10,31
12,WA,2018-10-31,398764.0,2018,10,31
13,MA,2018-10-31,417447.0,2018,10,31
14,IN,2018-10-31,146256.0,2018,10,31
15,AZ,2018-10-31,252651.0,2018,10,31
16,TN,2018-10-31,177541.0,2018,10,31
17,MO,2018-10-31,156233.0,2018,10,31
18,MD,2018-10-31,305144.0,2018,10,31
19,WI,2018-10-31,188905.0,2018,10,31
20,MN,2018-10-31,248030.0,2018,10,31
21,CO,2018-10-31,390375.0,2018,10,31
22,AL,2018-10-31,133079.0,2018,10,31
23,SC,2018-10-31,179831.0,2018,10,31
24,LA,2018-10-31,166752.0,2018,10,31
25,KY,2018-10-31,140053.0,2018,10,31
26,OR,2018-10-31,355549.0,2018,10,31
27,OK,2018-10-31,123906.0,2018,10,31
28,CT,2018-10-31,255655.0,2018,10,31
29,IA,2018-10-31,148073.0,2018,10,31
30,MS,2018-10-31,120843.0,2018,10,31
31,AR,2018-10-31,123772.0,2018,10,31
32,KS,2018-10-31,145242.0,2018,10,31
33,UT,2018-10-31,326714.0,2018,10,31
34,NV,2018-10-31,298155.0,2018,10,31
35,NM,2018-10-31,193416.0,2018,10,31
36,WV,2018-10-31,102845.0,2018,10,31
37,NE,2018-10-31,166651.0,2018,10,31
38,ID,2018-10-31,259215.0,2018,10,31
39,HI,2018-10-31,639518.0,2018,10,31
40,ME,2018-10-31,230350.0,2018,10,31
41,NH,2018-10-31,280513.0,2018,10,31
42,RI,2018-10-31,295469.0,2018,10,31
43,MT,2018-10-31,268027.0,2018,10,31
44,DE,2018-10-31,254339.0,2018,10,31
45,SD,2018-10-31,197886.0,2018,10,31
46,AK,2018-10-31,299285.0,2018,10,31
47,ND,2018-10-31,232001.0,2018,10,31
48,VT,2018-10-31,249373.0,2018,10,31
49,DC,2018-10-31,613101.0,2018,10,31
50,WY,2018-10-31,237688.0,2018,10,31
0,CA,2018-11-30,556407.0,2018,11,30
1,TX,2018-11-30,201495.0,2018,11,30
2,NY,2018-11-30,317445.0,2018,11,30
3,FL,2018-11-30,240303.0,2018,11,30
4,IL,2018-11-30,201475.0,2018,11,30
5,PA,2018-11-30,188227.0,2018,11,30
6,OH,2018-11-30,142892.0,2018,11,30
7,MI,2018-11-30,165196.0,2018,11,30
8,GA,2018-11-30,193428.0,2018,11,30
9,NC,2018-11-30,194045.0,2018,11,30
10,NJ,2018-11-30,333829.0,2018,11,30
11,VA,2018-11-30,277010.0,2018,11,30
12,WA,2018-11-30,400240.0,2018,11,30
13,MA,2018-11-30,418049.0,2018,11,30
14,IN,2018-11-30,147015.0,2018,11,30
15,AZ,2018-11-30,253790.0,2018,11,30
16,TN,2018-11-30,178397.0,2018,11,30
17,MO,2018-11-30,156786.0,2018,11,30
18,MD,2018-11-30,305687.0,2018,11,30
19,WI,2018-11-30,189786.0,2018,11,30
20,MN,2018-11-30,248964.0,2018,11,30
21,CO,2018-11-30,392455.0,2018,11,30
22,AL,2018-11-30,133643.0,2018,11,30
23,SC,2018-11-30,180613.0,2018,11,30
24,LA,2018-11-30,166707.0,2018,11,30
25,KY,2018-11-30,140399.0,2018,11,30
26,OR,2018-11-30,356804.0,2018,11,30
27,OK,2018-11-30,124219.0,2018,11,30
28,CT,2018-11-30,255600.0,2018,11,30
29,IA,2018-11-30,148486.0,2018,11,30
30,MS,2018-11-30,121250.0,2018,11,30
31,AR,2018-11-30,124279.0,2018,11,30
32,KS,2018-11-30,145902.0,2018,11,30
33,UT,2018-11-30,329400.0,2018,11,30
34,NV,2018-11-30,298621.0,2018,11,30
35,NM,2018-11-30,194615.0,2018,11,30
36,WV,2018-11-30,103158.0,2018,11,30
37,NE,2018-11-30,167440.0,2018,11,30
38,ID,2018-11-30,262122.0,2018,11,30
39,HI,2018-11-30,639768.0,2018,11,30
40,ME,2018-11-30,231041.0,2018,11,30
41,NH,2018-11-30,281156.0,2018,11,30
42,RI,2018-11-30,295368.0,2018,11,30
43,MT,2018-11-30,269354.0,2018,11,30
44,DE,2018-11-30,255275.0,2018,11,30
45,SD,2018-11-30,198885.0,2018,11,30
46,AK,2018-11-30,301354.0,2018,11,30
47,ND,2018-11-30,231895.0,2018,11,30
48,VT,2018-11-30,249928.0,2018,11,30
49,DC,2018-11-30,616118.0,2018,11,30
50,WY,2018-11-30,238475.0,2018,11,30
0,CA,2018-12-31,556266.0,2018,12,31
1,TX,2018-12-31,202476.0,2018,12,31
2,NY,2018-12-31,318491.0,2018,12,31
3,FL,2018-12-31,241419.0,2018,12,31
4,IL,2018-12-31,201729.0,2018,12,31
5,PA,2018-12-31,188886.0,2018,12,31
6,OH,2018-12-31,143648.0,2018,12,31
7,MI,2018-12-31,166175.0,2018,12,31
8,GA,2018-12-31,194542.0,2018,12,31
9,NC,2018-12-31,194993.0,2018,12,31
10,NJ,2018-12-31,334374.0,2018,12,31
11,VA,2018-12-31,278025.0,2018,12,31
12,WA,2018-12-31,400882.0,2018,12,31
13,MA,2018-12-31,419150.0,2018,12,31
14,IN,2018-12-31,147935.0,2018,12,31
15,AZ,2018-12-31,254778.0,2018,12,31
16,TN,2018-12-31,179240.0,2018,12,31
17,MO,2018-12-31,157520.0,2018,12,31
18,MD,2018-12-31,306345.0,2018,12,31
19,WI,2018-12-31,190475.0,2018,12,31
20,MN,2018-12-31,249941.0,2018,12,31
21,CO,2018-12-31,393778.0,2018,12,31
22,AL,2018-12-31,134066.0,2018,12,31
23,SC,2018-12-31,181398.0,2018,12,31
24,LA,2018-12-31,166520.0,2018,12,31
25,KY,2018-12-31,140822.0,2018,12,31
26,OR,2018-12-31,357964.0,2018,12,31
27,OK,2018-12-31,124587.0,2018,12,31
28,CT,2018-12-31,256000.0,2018,12,31
29,IA,2018-12-31,148883.0,2018,12,31
30,MS,2018-12-31,121628.0,2018,12,31
31,AR,2018-12-31,124807.0,2018,12,31
32,KS,2018-12-31,146473.0,2018,12,31
33,UT,2018-12-31,331904.0,2018,12,31
34,NV,2018-12-31,300053.0,2018,12,31
35,NM,2018-12-31,195963.0,2018,12,31
36,WV,2018-12-31,103485.0,2018,12,31
37,NE,2018-12-31,168317.0,2018,12,31
38,ID,2018-12-31,264885.0,2018,12,31
39,HI,2018-12-31,640173.0,2018,12,31
40,ME,2018-12-31,231979.0,2018,12,31
