PPI_ALL_Index,year,month,day,StateName
201.4,2011.0,11.0,1.0,TX
201.4,2011.0,11.0,1.0,NC
201.4,2011.0,11.0,1.0,VA
201.4,2011.0,11.0,1.0,FL
201.4,2011.0,11.0,1.0,NY
201.4,2011.0,11.0,1.0,CO
201.4,2011.0,11.0,1.0,GA
201.4,2011.0,11.0,1.0,SC
201.4,2011.0,11.0,1.0,WA
201.4,2011.0,11.0,1.0,UT
201.4,2011.0,11.0,1.0,IL
201.4,2011.0,11.0,1.0,AR
201.4,2011.0,11.0,1.0,NV
201.4,2011.0,11.0,1.0,OH
201.4,2011.0,11.0,1.0,NJ
201.4,2011.0,11.0,1.0,AL
201.4,2011.0,11.0,1.0,WI
201.4,2011.0,11.0,1.0,MI
201.4,2011.0,11.0,1.0,NE
201.4,2011.0,11.0,1.0,AZ
201.4,2011.0,11.0,1.0,LA
201.4,2011.0,11.0,1.0,IA
201.4,2011.0,11.0,1.0,IN
201.4,2011.0,11.0,1.0,AK
201.4,2011.0,11.0,1.0,MA
201.4,2011.0,11.0,1.0,ID
201.4,2011.0,11.0,1.0,TN
201.4,2011.0,11.0,1.0,MS
201.4,2011.0,11.0,1.0,OR
201.4,2011.0,11.0,1.0,CT
201.4,2011.0,11.0,1.0,ME
201.4,2011.0,11.0,1.0,HI
201.4,2011.0,11.0,1.0,MN
201.4,2011.0,11.0,1.0,VT
201.4,2011.0,11.0,1.0,WV
201.4,2011.0,11.0,1.0,MO
201.4,2011.0,11.0,1.0,ND
201.4,2011.0,11.0,1.0,RI
201.4,2011.0,11.0,1.0,PA
201.4,2011.0,11.0,1.0,WY
201.4,2011.0,11.0,1.0,KY
201.4,2011.0,11.0,1.0,MD
201.4,2011.0,11.0,1.0,KS
201.4,2011.0,11.0,1.0,NM
201.4,2011.0,11.0,1.0,DE
201.4,2011.0,11.0,1.0,OK
201.4,2011.0,11.0,1.0,DC
201.4,2011.0,11.0,1.0,MT
201.4,2011.0,11.0,1.0,NH
199.8,2011.0,12.0,1.0,CA
199.8,2011.0,12.0,1.0,TX
199.8,2011.0,12.0,1.0,NC
199.8,2011.0,12.0,1.0,VA
199.8,2011.0,12.0,1.0,FL
199.8,2011.0,12.0,1.0,NY
199.8,2011.0,12.0,1.0,CO
199.8,2011.0,12.0,1.0,GA
199.8,2011.0,12.0,1.0,SC
199.8,2011.0,12.0,1.0,WA
199.8,2011.0,12.0,1.0,UT
199.8,2011.0,12.0,1.0,IL
199.8,2011.0,12.0,1.0,AR
199.8,2011.0,12.0,1.0,NV
199.8,2011.0,12.0,1.0,OH
199.8,2011.0,12.0,1.0,NJ
199.8,2011.0,12.0,1.0,AL
199.8,2011.0,12.0,1.0,WI
199.8,2011.0,12.0,1.0,MI
199.8,2011.0,12.0,1.0,NE
199.8,2011.0,12.0,1.0,AZ
199.8,2011.0,12.0,1.0,LA
199.8,2011.0,12.0,1.0,IA
199.8,2011.0,12.0,1.0,IN
199.8,2011.0,12.0,1.0,AK
199.8,2011.0,12.0,1.0,MA
199.8,2011.0,12.0,1.0,ID
199.8,2011.0,12.0,1.0,TN
199.8,2011.0,12.0,1.0,MS
199.8,2011.0,12.0,1.0,OR
199.8,2011.0,12.0,1.0,CT
199.8,2011.0,12.0,1.0,ME
199.8,2011.0,12.0,1.0,HI
199.8,2011.0,12.0,1.0,MN
199.8,2011.0,12.0,1.0,VT
199.8,2011.0,12.0,1.0,WV
199.8,2011.0,12.0,1.0,MO
199.8,2011.0,12.0,1.0,ND
199.8,2011.0,12.0,1.0,RI
199.8,2011.0,12.0,1.0,PA
199.8,2011.0,12.0,1.0,WY
199.8,2011.0,12.0,1.0,KY
199.8,2011.0,12.0,1.0,MD
199.8,2011.0,12.0,1.0,KS
199.8,2011.0,12.0,1.0,NM
199.8,2011.0,12.0,1.0,DE
199.8,2011.0,12.0,1.0,OK
199.8,2011.0,12.0,1.0,DC
199.8,2011.0,12.0,1.0,MT
199.8,2011.0,12.0,1.0,NH
200.7,2012.0,1.0,1.0,CA
200.7,2012.0,1.0,1.0,TX
200.7,2012.0,1.0,1.0,NC
200.7,2012.0,1.0,1.0,VA
200.7,2012.0,1.0,1.0,FL
200.7,2012.0,1.0,1.0,NY
200.7,2012.0,1.0,1.0,CO
200.7,2012.0,1.0,1.0,GA
200.7,2012.0,1.0,1.0,SC
200.7,2012.0,1.0,1.0,WA
200.7,2012.0,1.0,1.0,UT
200.7,2012.0,1.0,1.0,IL
200.7,2012.0,1.0,1.0,AR
200.7,2012.0,1.0,1.0,NV
200.7,2012.0,1.0,1.0,OH
200.7,2012.0,1.0,1.0,NJ
200.7,2012.0,1.0,1.0,AL
200.7,2012.0,1.0,1.0,WI
200.7,2012.0,1.0,1.0,MI
200.7,2012.0,1.0,1.0,NE
200.7,2012.0,1.0,1.0,AZ
200.7,2012.0,1.0,1.0,LA
200.7,2012.0,1.0,1.0,IA
200.7,2012.0,1.0,1.0,IN
200.7,2012.0,1.0,1.0,AK
200.7,2012.0,1.0,1.0,MA
200.7,2012.0,1.0,1.0,ID
200.7,2012.0,1.0,1.0,TN
200.7,2012.0,1.0,1.0,MS
200.7,2012.0,1.0,1.0,OR
200.7,2012.0,1.0,1.0,CT
200.7,2012.0,1.0,1.0,ME
200.7,2012.0,1.0,1.0,HI
200.7,2012.0,1.0,1.0,MN
200.7,2012.0,1.0,1.0,VT
200.7,2012.0,1.0,1.0,WV
200.7,2012.0,1.0,1.0,MO
200.7,2012.0,1.0,1.0,ND
200.7,2012.0,1.0,1.0,RI
200.7,2012.0,1.0,1.0,PA
200.7,2012.0,1.0,1.0,WY
200.7,2012.0,1.0,1.0,KY
200.7,2012.0,1.0,1.0,MD
200.7,2012.0,1.0,1.0,KS
200.7,2012.0,1.0,1.0,NM
200.7,2012.0,1.0,1.0,DE
200.7,2012.0,1.0,1.0,OK
200.7,2012.0,1.0,1.0,DC
200.7,2012.0,1.0,1.0,MT
200.7,2012.0,1.0,1.0,NH
201.6,2012.0,2.0,1.0,CA
201.6,2012.0,2.0,1.0,TX
201.6,2012.0,2.0,1.0,NC
201.6,2012.0,2.0,1.0,VA
201.6,2012.0,2.0,1.0,FL
201.6,2012.0,2.0,1.0,NY
201.6,2012.0,2.0,1.0,CO
201.6,2012.0,2.0,1.0,GA
201.6,2012.0,2.0,1.0,SC
201.6,2012.0,2.0,1.0,WA
201.6,2012.0,2.0,1.0,UT
201.6,2012.0,2.0,1.0,IL
201.6,2012.0,2.0,1.0,AR
201.6,2012.0,2.0,1.0,NV
201.6,2012.0,2.0,1.0,OH
201.6,2012.0,2.0,1.0,NJ
201.6,2012.0,2.0,1.0,AL
201.6,2012.0,2.0,1.0,WI
201.6,2012.0,2.0,1.0,MI
201.6,2012.0,2.0,1.0,NE
201.6,2012.0,2.0,1.0,AZ
201.6,2012.0,2.0,1.0,LA
201.6,2012.0,2.0,1.0,IA
201.6,2012.0,2.0,1.0,IN
201.6,2012.0,2.0,1.0,AK
201.6,2012.0,2.0,1.0,MA
201.6,2012.0,2.0,1.0,ID
201.6,2012.0,2.0,1.0,TN
201.6,2012.0,2.0,1.0,MS
201.6,2012.0,2.0,1.0,OR
201.6,2012.0,2.0,1.0,CT
201.6,2012.0,2.0,1.0,ME
201.6,2012.0,2.0,1.0,HI
201.6,2012.0,2.0,1.0,MN
201.6,2012.0,2.0,1.0,VT
201.6,2012.0,2.0,1.0,WV
201.6,2012.0,2.0,1.0,MO
201.6,2012.0,2.0,1.0,ND
201.6,2012.0,2.0,1.0,RI
201.6,2012.0,2.0,1.0,PA
201.6,2012.0,2.0,1.0,WY
201.6,2012.0,2.0,1.0,KY
201.6,2012.0,2.0,1.0,MD
201.6,2012.0,2.0,1.0,KS
201.6,2012.0,2.0,1.0,NM
201.6,2012.0,2.0,1.0,DE
201.6,2012.0,2.0,1.0,OK
201.6,2012.0,2.0,1.0,DC
201.6,2012.0,2.0,1.0,MT
201.6,2012.0,2.0,1.0,NH
204.2,2012.0,3.0,1.0,CA
204.2,2012.0,3.0,1.0,TX
204.2,2012.0,3.0,1.0,NC
204.2,2012.0,3.0,1.0,VA
204.2,2012.0,3.0,1.0,FL
204.2,2012.0,3.0,1.0,NY
204.2,2012.0,3.0,1.0,CO
204.2,2012.0,3.0,1.0,GA
204.2,2012.0,3.0,1.0,SC
204.2,2012.0,3.0,1.0,WA
204.2,2012.0,3.0,1.0,UT
204.2,2012.0,3.0,1.0,IL
204.2,2012.0,3.0,1.0,AR
204.2,2012.0,3.0,1.0,NV
204.2,2012.0,3.0,1.0,OH
204.2,2012.0,3.0,1.0,NJ
204.2,2012.0,3.0,1.0,AL
204.2,2012.0,3.0,1.0,WI
204.2,2012.0,3.0,1.0,MI
204.2,2012.0,3.0,1.0,NE
204.2,2012.0,3.0,1.0,AZ
204.2,2012.0,3.0,1.0,LA
204.2,2012.0,3.0,1.0,IA
204.2,2012.0,3.0,1.0,IN
204.2,2012.0,3.0,1.0,AK
204.2,2012.0,3.0,1.0,MA
204.2,2012.0,3.0,1.0,ID
204.2,2012.0,3.0,1.0,TN
204.2,2012.0,3.0,1.0,MS
204.2,2012.0,3.0,1.0,OR
204.2,2012.0,3.0,1.0,CT
204.2,2012.0,3.0,1.0,ME
204.2,2012.0,3.0,1.0,HI
204.2,2012.0,3.0,1.0,MN
204.2,2012.0,3.0,1.0,VT
204.2,2012.0,3.0,1.0,WV
204.2,2012.0,3.0,1.0,MO
204.2,2012.0,3.0,1.0,ND
204.2,2012.0,3.0,1.0,RI
204.2,2012.0,3.0,1.0,PA
204.2,2012.0,3.0,1.0,WY
204.2,2012.0,3.0,1.0,KY
204.2,2012.0,3.0,1.0,MD
204.2,2012.0,3.0,1.0,KS
204.2,2012.0,3.0,1.0,NM
204.2,2012.0,3.0,1.0,DE
204.2,2012.0,3.0,1.0,OK
204.2,2012.0,3.0,1.0,DC
204.2,2012.0,3.0,1.0,MT
204.2,2012.0,3.0,1.0,NH
203.7,2012.0,4.0,1.0,CA
203.7,2012.0,4.0,1.0,TX
203.7,2012.0,4.0,1.0,NC
203.7,2012.0,4.0,1.0,VA
203.7,2012.0,4.0,1.0,FL
203.7,2012.0,4.0,1.0,NY
203.7,2012.0,4.0,1.0,CO
203.7,2012.0,4.0,1.0,GA
203.7,2012.0,4.0,1.0,SC
203.7,2012.0,4.0,1.0,WA
203.7,2012.0,4.0,1.0,UT
203.7,2012.0,4.0,1.0,IL
203.7,2012.0,4.0,1.0,AR
203.7,2012.0,4.0,1.0,NV
203.7,2012.0,4.0,1.0,OH
203.7,2012.0,4.0,1.0,NJ
203.7,2012.0,4.0,1.0,AL
203.7,2012.0,4.0,1.0,WI
203.7,2012.0,4.0,1.0,MI
203.7,2012.0,4.0,1.0,NE
203.7,2012.0,4.0,1.0,AZ
203.7,2012.0,4.0,1.0,LA
203.7,2012.0,4.0,1.0,IA
203.7,2012.0,4.0,1.0,IN
203.7,2012.0,4.0,1.0,AK
203.7,2012.0,4.0,1.0,MA
203.7,2012.0,4.0,1.0,ID
203.7,2012.0,4.0,1.0,TN
203.7,2012.0,4.0,1.0,MS
203.7,2012.0,4.0,1.0,OR
203.7,2012.0,4.0,1.0,CT
203.7,2012.0,4.0,1.0,ME
203.7,2012.0,4.0,1.0,HI
203.7,2012.0,4.0,1.0,MN
203.7,2012.0,4.0,1.0,VT
203.7,2012.0,4.0,1.0,WV
203.7,2012.0,4.0,1.0,MO
203.7,2012.0,4.0,1.0,ND
203.7,2012.0,4.0,1.0,RI
203.7,2012.0,4.0,1.0,PA
203.7,2012.0,4.0,1.0,WY
203.7,2012.0,4.0,1.0,KY
203.7,2012.0,4.0,1.0,MD
203.7,2012.0,4.0,1.0,KS
203.7,2012.0,4.0,1.0,NM
203.7,2012.0,4.0,1.0,DE
203.7,2012.0,4.0,1.0,OK
203.7,2012.0,4.0,1.0,DC
203.7,2012.0,4.0,1.0,MT
203.7,2012.0,4.0,1.0,NH
201.9,2012.0,5.0,1.0,CA
201.9,2012.0,5.0,1.0,TX
201.9,2012.0,5.0,1.0,NC
201.9,2012.0,5.0,1.0,VA
201.9,2012.0,5.0,1.0,FL
201.9,2012.0,5.0,1.0,NY
201.9,2012.0,5.0,1.0,CO
201.9,2012.0,5.0,1.0,GA
201.9,2012.0,5.0,1.0,SC
201.9,2012.0,5.0,1.0,WA
201.9,2012.0,5.0,1.0,UT
201.9,2012.0,5.0,1.0,IL
201.9,2012.0,5.0,1.0,AR
201.9,2012.0,5.0,1.0,NV
201.9,2012.0,5.0,1.0,OH
201.9,2012.0,5.0,1.0,NJ
201.9,2012.0,5.0,1.0,AL
201.9,2012.0,5.0,1.0,WI
201.9,2012.0,5.0,1.0,MI
201.9,2012.0,5.0,1.0,NE
201.9,2012.0,5.0,1.0,AZ
201.9,2012.0,5.0,1.0,LA
201.9,2012.0,5.0,1.0,IA
201.9,2012.0,5.0,1.0,IN
201.9,2012.0,5.0,1.0,AK
201.9,2012.0,5.0,1.0,MA
201.9,2012.0,5.0,1.0,ID
201.9,2012.0,5.0,1.0,TN
201.9,2012.0,5.0,1.0,MS
201.9,2012.0,5.0,1.0,OR
201.9,2012.0,5.0,1.0,CT
201.9,2012.0,5.0,1.0,ME
201.9,2012.0,5.0,1.0,HI
201.9,2012.0,5.0,1.0,MN
201.9,2012.0,5.0,1.0,VT
201.9,2012.0,5.0,1.0,WV
201.9,2012.0,5.0,1.0,MO
201.9,2012.0,5.0,1.0,ND
201.9,2012.0,5.0,1.0,RI
201.9,2012.0,5.0,1.0,PA
201.9,2012.0,5.0,1.0,WY
201.9,2012.0,5.0,1.0,KY
201.9,2012.0,5.0,1.0,MD
201.9,2012.0,5.0,1.0,KS
201.9,2012.0,5.0,1.0,NM
201.9,2012.0,5.0,1.0,DE
201.9,2012.0,5.0,1.0,OK
201.9,2012.0,5.0,1.0,DC
201.9,2012.0,5.0,1.0,MT
201.9,2012.0,5.0,1.0,NH
199.8,2012.0,6.0,1.0,CA
199.8,2012.0,6.0,1.0,TX
199.8,2012.0,6.0,1.0,NC
199.8,2012.0,6.0,1.0,VA
199.8,2012.0,6.0,1.0,FL
199.8,2012.0,6.0,1.0,NY
199.8,2012.0,6.0,1.0,CO
199.8,2012.0,6.0,1.0,GA
199.8,2012.0,6.0,1.0,SC
199.8,2012.0,6.0,1.0,WA
199.8,2012.0,6.0,1.0,UT
199.8,2012.0,6.0,1.0,IL
199.8,2012.0,6.0,1.0,AR
199.8,2012.0,6.0,1.0,NV
199.8,2012.0,6.0,1.0,OH
199.8,2012.0,6.0,1.0,NJ
199.8,2012.0,6.0,1.0,AL
199.8,2012.0,6.0,1.0,WI
199.8,2012.0,6.0,1.0,MI
199.8,2012.0,6.0,1.0,NE
199.8,2012.0,6.0,1.0,AZ
199.8,2012.0,6.0,1.0,LA
199.8,2012.0,6.0,1.0,IA
199.8,2012.0,6.0,1.0,IN
199.8,2012.0,6.0,1.0,AK
199.8,2012.0,6.0,1.0,MA
199.8,2012.0,6.0,1.0,ID
199.8,2012.0,6.0,1.0,TN
199.8,2012.0,6.0,1.0,MS
199.8,2012.0,6.0,1.0,OR
199.8,2012.0,6.0,1.0,CT
199.8,2012.0,6.0,1.0,ME
199.8,2012.0,6.0,1.0,HI
199.8,2012.0,6.0,1.0,MN
199.8,2012.0,6.0,1.0,VT
199.8,2012.0,6.0,1.0,WV
199.8,2012.0,6.0,1.0,MO
199.8,2012.0,6.0,1.0,ND
199.8,2012.0,6.0,1.0,RI
199.8,2012.0,6.0,1.0,PA
199.8,2012.0,6.0,1.0,WY
199.8,2012.0,6.0,1.0,KY
199.8,2012.0,6.0,1.0,MD
199.8,2012.0,6.0,1.0,KS
199.8,2012.0,6.0,1.0,NM
199.8,2012.0,6.0,1.0,DE
199.8,2012.0,6.0,1.0,OK
199.8,2012.0,6.0,1.0,DC
199.8,2012.0,6.0,1.0,MT
199.8,2012.0,6.0,1.0,NH
200.1,2012.0,7.0,1.0,CA
200.1,2012.0,7.0,1.0,TX
200.1,2012.0,7.0,1.0,NC
200.1,2012.0,7.0,1.0,VA
200.1,2012.0,7.0,1.0,FL
200.1,2012.0,7.0,1.0,NY
200.1,2012.0,7.0,1.0,CO
200.1,2012.0,7.0,1.0,GA
200.1,2012.0,7.0,1.0,SC
200.1,2012.0,7.0,1.0,WA
200.1,2012.0,7.0,1.0,UT
200.1,2012.0,7.0,1.0,IL
200.1,2012.0,7.0,1.0,AR
200.1,2012.0,7.0,1.0,NV
200.1,2012.0,7.0,1.0,OH
200.1,2012.0,7.0,1.0,NJ
200.1,2012.0,7.0,1.0,AL
200.1,2012.0,7.0,1.0,WI
200.1,2012.0,7.0,1.0,MI
200.1,2012.0,7.0,1.0,NE
200.1,2012.0,7.0,1.0,AZ
200.1,2012.0,7.0,1.0,LA
200.1,2012.0,7.0,1.0,IA
200.1,2012.0,7.0,1.0,IN
200.1,2012.0,7.0,1.0,AK
200.1,2012.0,7.0,1.0,MA
200.1,2012.0,7.0,1.0,ID
200.1,2012.0,7.0,1.0,TN
200.1,2012.0,7.0,1.0,MS
200.1,2012.0,7.0,1.0,OR
200.1,2012.0,7.0,1.0,CT
200.1,2012.0,7.0,1.0,ME
200.1,2012.0,7.0,1.0,HI
200.1,2012.0,7.0,1.0,MN
200.1,2012.0,7.0,1.0,VT
200.1,2012.0,7.0,1.0,WV
200.1,2012.0,7.0,1.0,MO
200.1,2012.0,7.0,1.0,ND
200.1,2012.0,7.0,1.0,RI
200.1,2012.0,7.0,1.0,PA
200.1,2012.0,7.0,1.0,WY
200.1,2012.0,7.0,1.0,KY
200.1,2012.0,7.0,1.0,MD
200.1,2012.0,7.0,1.0,KS
200.1,2012.0,7.0,1.0,NM
200.1,2012.0,7.0,1.0,DE
200.1,2012.0,7.0,1.0,OK
200.1,2012.0,7.0,1.0,DC
200.1,2012.0,7.0,1.0,MT
200.1,2012.0,7.0,1.0,NH
202.7,2012.0,8.0,1.0,CA
202.7,2012.0,8.0,1.0,TX
202.7,2012.0,8.0,1.0,NC
202.7,2012.0,8.0,1.0,VA
202.7,2012.0,8.0,1.0,FL
202.7,2012.0,8.0,1.0,NY
202.7,2012.0,8.0,1.0,CO
202.7,2012.0,8.0,1.0,GA
202.7,2012.0,8.0,1.0,SC
202.7,2012.0,8.0,1.0,WA
202.7,2012.0,8.0,1.0,UT
202.7,2012.0,8.0,1.0,IL
202.7,2012.0,8.0,1.0,AR
202.7,2012.0,8.0,1.0,NV
202.7,2012.0,8.0,1.0,OH
202.7,2012.0,8.0,1.0,NJ
202.7,2012.0,8.0,1.0,AL
202.7,2012.0,8.0,1.0,WI
202.7,2012.0,8.0,1.0,MI
202.7,2012.0,8.0,1.0,NE
202.7,2012.0,8.0,1.0,AZ
202.7,2012.0,8.0,1.0,LA
202.7,2012.0,8.0,1.0,IA
202.7,2012.0,8.0,1.0,IN
202.7,2012.0,8.0,1.0,AK
202.7,2012.0,8.0,1.0,MA
202.7,2012.0,8.0,1.0,ID
202.7,2012.0,8.0,1.0,TN
202.7,2012.0,8.0,1.0,MS
202.7,2012.0,8.0,1.0,OR
202.7,2012.0,8.0,1.0,CT
202.7,2012.0,8.0,1.0,ME
202.7,2012.0,8.0,1.0,HI
202.7,2012.0,8.0,1.0,MN
202.7,2012.0,8.0,1.0,VT
202.7,2012.0,8.0,1.0,WV
202.7,2012.0,8.0,1.0,MO
202.7,2012.0,8.0,1.0,ND
202.7,2012.0,8.0,1.0,RI
202.7,2012.0,8.0,1.0,PA
202.7,2012.0,8.0,1.0,WY
202.7,2012.0,8.0,1.0,KY
202.7,2012.0,8.0,1.0,MD
202.7,2012.0,8.0,1.0,KS
202.7,2012.0,8.0,1.0,NM
202.7,2012.0,8.0,1.0,DE
202.7,2012.0,8.0,1.0,OK
202.7,2012.0,8.0,1.0,DC
202.7,2012.0,8.0,1.0,MT
202.7,2012.0,8.0,1.0,NH
204.4,2012.0,9.0,1.0,CA
204.4,2012.0,9.0,1.0,TX
204.4,2012.0,9.0,1.0,NC
204.4,2012.0,9.0,1.0,VA
204.4,2012.0,9.0,1.0,FL
204.4,2012.0,9.0,1.0,NY
204.4,2012.0,9.0,1.0,CO
204.4,2012.0,9.0,1.0,GA
204.4,2012.0,9.0,1.0,SC
204.4,2012.0,9.0,1.0,WA
204.4,2012.0,9.0,1.0,UT
204.4,2012.0,9.0,1.0,IL
204.4,2012.0,9.0,1.0,AR
204.4,2012.0,9.0,1.0,NV
204.4,2012.0,9.0,1.0,OH
204.4,2012.0,9.0,1.0,NJ
204.4,2012.0,9.0,1.0,AL
204.4,2012.0,9.0,1.0,WI
204.4,2012.0,9.0,1.0,MI
204.4,2012.0,9.0,1.0,NE
204.4,2012.0,9.0,1.0,AZ
204.4,2012.0,9.0,1.0,LA
204.4,2012.0,9.0,1.0,IA
204.4,2012.0,9.0,1.0,IN
204.4,2012.0,9.0,1.0,AK
204.4,2012.0,9.0,1.0,MA
204.4,2012.0,9.0,1.0,ID
204.4,2012.0,9.0,1.0,TN
204.4,2012.0,9.0,1.0,MS
204.4,2012.0,9.0,1.0,OR
204.4,2012.0,9.0,1.0,CT
204.4,2012.0,9.0,1.0,ME
204.4,2012.0,9.0,1.0,HI
204.4,2012.0,9.0,1.0,MN
204.4,2012.0,9.0,1.0,VT
204.4,2012.0,9.0,1.0,WV
204.4,2012.0,9.0,1.0,MO
204.4,2012.0,9.0,1.0,ND
204.4,2012.0,9.0,1.0,RI
204.4,2012.0,9.0,1.0,PA
204.4,2012.0,9.0,1.0,WY
204.4,2012.0,9.0,1.0,KY
204.4,2012.0,9.0,1.0,MD
204.4,2012.0,9.0,1.0,KS
204.4,2012.0,9.0,1.0,NM
204.4,2012.0,9.0,1.0,DE
204.4,2012.0,9.0,1.0,OK
204.4,2012.0,9.0,1.0,DC
204.4,2012.0,9.0,1.0,MT
204.4,2012.0,9.0,1.0,NH
203.5,2012.0,10.0,1.0,CA
203.5,2012.0,10.0,1.0,TX
203.5,2012.0,10.0,1.0,NC
203.5,2012.0,10.0,1.0,VA
203.5,2012.0,10.0,1.0,FL
203.5,2012.0,10.0,1.0,NY
203.5,2012.0,10.0,1.0,CO
203.5,2012.0,10.0,1.0,GA
203.5,2012.0,10.0,1.0,SC
203.5,2012.0,10.0,1.0,WA
203.5,2012.0,10.0,1.0,UT
203.5,2012.0,10.0,1.0,IL
203.5,2012.0,10.0,1.0,AR
203.5,2012.0,10.0,1.0,NV
203.5,2012.0,10.0,1.0,OH
203.5,2012.0,10.0,1.0,NJ
203.5,2012.0,10.0,1.0,AL
203.5,2012.0,10.0,1.0,WI
203.5,2012.0,10.0,1.0,MI
203.5,2012.0,10.0,1.0,NE
203.5,2012.0,10.0,1.0,AZ
203.5,2012.0,10.0,1.0,LA
203.5,2012.0,10.0,1.0,IA
203.5,2012.0,10.0,1.0,IN
203.5,2012.0,10.0,1.0,AK
203.5,2012.0,10.0,1.0,MA
203.5,2012.0,10.0,1.0,ID
203.5,2012.0,10.0,1.0,TN
203.5,2012.0,10.0,1.0,MS
203.5,2012.0,10.0,1.0,OR
203.5,2012.0,10.0,1.0,CT
203.5,2012.0,10.0,1.0,ME
203.5,2012.0,10.0,1.0,HI
203.5,2012.0,10.0,1.0,MN
203.5,2012.0,10.0,1.0,VT
203.5,2012.0,10.0,1.0,WV
203.5,2012.0,10.0,1.0,MO
203.5,2012.0,10.0,1.0,ND
203.5,2012.0,10.0,1.0,RI
203.5,2012.0,10.0,1.0,PA
203.5,2012.0,10.0,1.0,WY
203.5,2012.0,10.0,1.0,KY
203.5,2012.0,10.0,1.0,MD
203.5,2012.0,10.0,1.0,KS
203.5,2012.0,10.0,1.0,NM
203.5,2012.0,10.0,1.0,DE
203.5,2012.0,10.0,1.0,OK
203.5,2012.0,10.0,1.0,DC
203.5,2012.0,10.0,1.0,MT
203.5,2012.0,10.0,1.0,NH
201.8,2012.0,11.0,1.0,CA
201.8,2012.0,11.0,1.0,TX
201.8,2012.0,11.0,1.0,NC
201.8,2012.0,11.0,1.0,VA
201.8,2012.0,11.0,1.0,FL
201.8,2012.0,11.0,1.0,NY
201.8,2012.0,11.0,1.0,CO
201.8,2012.0,11.0,1.0,GA
201.8,2012.0,11.0,1.0,SC
201.8,2012.0,11.0,1.0,WA
201.8,2012.0,11.0,1.0,UT
201.8,2012.0,11.0,1.0,IL
201.8,2012.0,11.0,1.0,AR
201.8,2012.0,11.0,1.0,NV
201.8,2012.0,11.0,1.0,OH
201.8,2012.0,11.0,1.0,NJ
201.8,2012.0,11.0,1.0,AL
201.8,2012.0,11.0,1.0,WI
201.8,2012.0,11.0,1.0,MI
201.8,2012.0,11.0,1.0,NE
201.8,2012.0,11.0,1.0,AZ
201.8,2012.0,11.0,1.0,LA
201.8,2012.0,11.0,1.0,IA
201.8,2012.0,11.0,1.0,IN
201.8,2012.0,11.0,1.0,AK
201.8,2012.0,11.0,1.0,MA
201.8,2012.0,11.0,1.0,ID
201.8,2012.0,11.0,1.0,TN
201.8,2012.0,11.0,1.0,MS
201.8,2012.0,11.0,1.0,OR
201.8,2012.0,11.0,1.0,CT
201.8,2012.0,11.0,1.0,ME
201.8,2012.0,11.0,1.0,HI
201.8,2012.0,11.0,1.0,MN
201.8,2012.0,11.0,1.0,VT
201.8,2012.0,11.0,1.0,WV
201.8,2012.0,11.0,1.0,MO
201.8,2012.0,11.0,1.0,ND
201.8,2012.0,11.0,1.0,RI
201.8,2012.0,11.0,1.0,PA
201.8,2012.0,11.0,1.0,WY
201.8,2012.0,11.0,1.0,KY
201.8,2012.0,11.0,1.0,MD
201.8,2012.0,11.0,1.0,KS
201.8,2012.0,11.0,1.0,NM
201.8,2012.0,11.0,1.0,DE
201.8,2012.0,11.0,1.0,OK
201.8,2012.0,11.0,1.0,DC
201.8,2012.0,11.0,1.0,MT
201.8,2012.0,11.0,1.0,NH
201.5,2012.0,12.0,1.0,CA
201.5,2012.0,12.0,1.0,TX
201.5,2012.0,12.0,1.0,NC
201.5,2012.0,12.0,1.0,VA
201.5,2012.0,12.0,1.0,FL
201.5,2012.0,12.0,1.0,NY
201.5,2012.0,12.0,1.0,CO
201.5,2012.0,12.0,1.0,GA
201.5,2012.0,12.0,1.0,SC
201.5,2012.0,12.0,1.0,WA
201.5,2012.0,12.0,1.0,UT
201.5,2012.0,12.0,1.0,IL
201.5,2012.0,12.0,1.0,AR
201.5,2012.0,12.0,1.0,NV
201.5,2012.0,12.0,1.0,OH
201.5,2012.0,12.0,1.0,NJ
201.5,2012.0,12.0,1.0,AL
201.5,2012.0,12.0,1.0,WI
201.5,2012.0,12.0,1.0,MI
201.5,2012.0,12.0,1.0,NE
201.5,2012.0,12.0,1.0,AZ
201.5,2012.0,12.0,1.0,LA
201.5,2012.0,12.0,1.0,IA
201.5,2012.0,12.0,1.0,IN
201.5,2012.0,12.0,1.0,AK
201.5,2012.0,12.0,1.0,MA
201.5,2012.0,12.0,1.0,ID
201.5,2012.0,12.0,1.0,TN
201.5,2012.0,12.0,1.0,MS
201.5,2012.0,12.0,1.0,OR
201.5,2012.0,12.0,1.0,CT
201.5,2012.0,12.0,1.0,ME
201.5,2012.0,12.0,1.0,HI
201.5,2012.0,12.0,1.0,MN
201.5,2012.0,12.0,1.0,VT
201.5,2012.0,12.0,1.0,WV
201.5,2012.0,12.0,1.0,MO
201.5,2012.0,12.0,1.0,ND
201.5,2012.0,12.0,1.0,RI
201.5,2012.0,12.0,1.0,PA
201.5,2012.0,12.0,1.0,WY
201.5,2012.0,12.0,1.0,KY
201.5,2012.0,12.0,1.0,MD
201.5,2012.0,12.0,1.0,KS
201.5,2012.0,12.0,1.0,NM
201.5,2012.0,12.0,1.0,DE
201.5,2012.0,12.0,1.0,OK
201.5,2012.0,12.0,1.0,DC
